axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	2255.3553553553556	2	0.5353619587118268	1.3356188953969653e-09	0
6283185.307179586	1253.5535535535537	1	0.4210103923906303	-8.618511099244497e-10	0
6283185.307179586	1337.0370370370372	1	-0.013545962009670953	-1.4995158440805732e-09	0
6283185.307179586	2964.964964964965	2	-1.5089292449343579	-9.189206282345115e-10	2
6283185.307179586	2234.4844844844847	2	0.5194457673963004	-9.321728773126208e-10	0
6283185.307179586	2004.904904904905	2	1.344330589474791	-9.094774630251057e-10	1
6283185.307179586	530.03003003003	1	-0.6352385296919446	-1.0455030602800686e-09	0
6283185.307179586	2102.3023023023025	2	1.0992449033285618	-4.009449294337011e-10	2
6283185.307179586	2763.2132132132133	1	-1.2679332910949441	7.287683621276672e-10	2
6283185.307179586	1218.7687687687687	2	0.9077702275466426	-1.1840634744941108e-09	0
6283185.307179586	3090.19019019019	1	-1.5233184800133401	-1.332790630873724e-09	1
6283185.307179586	1970.1201201201202	1	0.4144588372418627	6.883832225265429e-10	0
6283185.307179586	1183.983983983984	1	0.4201329066689812	-1.796279641595614e-11	2
6283185.307179586	1413.5635635635635	2	0.10527554163733366	1.378429026456251e-09	0
6283185.307179586	1260.5105105105106	1	-0.07536541570172983	8.310299151891906e-10	0
6283185.307179586	2199.6996996997	1	0.7005856397756225	9.439488106946176e-10	0
6283185.307179586	1698.7987987987988	1	0.5197875707145965	-1.8082958262857486e-09	0
6283185.307179586	606.5565565565565	1	-0.13593932039804613	-3.0057997226728167e-10	0
6283185.307179586	2088.388388388388	1	1.5210656463609769	1.7571695689843827e-09	2
6283185.307179586	1796.1961961961963	1	-1.486756361141499	7.290421033527173e-10	2
6283185.307179586	2429.2792792792793	2	1.097918361806291	-8.461632731003732e-10	2
6283185.307179586	2484.934934934935	2	-0.9806286914615819	-1.735958688009114e-09	0
6283185.307179586	3187.5875875875877	2	-1.4839690275866555	9.436808164024618e-10	2
6283185.307179586	1977.077077077077	1	-0.6143283733908345	-5.126161765354202e-10	0
6283185.307179586	1072.6726726726727	2	0.47145625270642677	-4.101420750182979e-10	2
6283185.307179586	1664.014014014014	2	1.280489941416266	4.3761625454819514e-10	2
6283185.307179586	1977.077077077077	1	0.7660847005957585	-1.2672371796164464e-09	0
6283185.307179586	1295.2952952952953	2	-0.30937749067994136	-4.552447236966645e-10	2
6283185.307179586	1670.970970970971	1	-0.7374092379225807	-1.8972135565028368e-09	0
6283185.307179586	2450.1501501501502	2	-0.31367387501219746	2.249004477613288e-10	1
6283185.307179586	1343.993993993994	2	0.7022910467567298	-6.601786358434559e-10	2
6283185.307179586	1378.7787787787788	2	0.08346566491740015	4.630046236591609e-10	0
6283185.307179586	2540.5905905905906	1	0.4266421676491754	-1.2016473917331382e-09	0
6283185.307179586	2651.901901901902	2	0.3822124613952038	1.1066311991455306e-09	0
6283185.307179586	1010.0600600600601	1	0.6383824982325335	-8.284031680820684e-10	0
6283185.307179586	1517.917917917918	2	0.792025434053508	-1.3502708050541515e-09	0
6283185.307179586	2331.881881881882	1	0.7294194326801442	-6.401052113786747e-10	0
6283185.307179586	2283.1831831831832	2	0.29459540684089447	-1.7710806029781474e-09	0
6283185.307179586	2123.1731731731734	1	-1.249928930970365	-1.5522808617880918e-09	0
6283185.307179586	2130.13013013013	2	0.9355691320543005	-1.1566107546803722e-09	0
6283185.307179586	1587.4874874874874	2	-1.1145712067632945	1.2322212467794795e-09	0
6283185.307179586	2791.041041041041	2	-1.4499817199861367	-1.807390346427925e-09	2
6283185.307179586	1267.4674674674675	2	0.764751410954501	1.926384722514258e-09	0
6283185.307179586	961.3613613613613	2	0.9440612501107366	6.559313137071072e-10	0
6283185.307179586	2192.742742742743	1	0.05533552777056716	7.600498360125682e-10	0
6283185.307179586	1705.755755755756	2	0.17799760056775793	-1.5085899457398586e-09	0
6283185.307179586	648.2982982982983	2	-0.6146570766286251	-1.932383313127295e-09	0
6283185.307179586	1455.3053053053054	2	-0.4643038526283927	1.0115481008471774e-09	0
6283185.307179586	1587.4874874874874	1	-1.4586744927507747	-1.7830004045061988e-09	2
6283185.307179586	2561.4614614614616	1	0.7957302775010255	2.743502639769784e-10	2
6283185.307179586	2978.878878878879	1	1.5604640185374157	-1.7571752141901637e-09	2
6283185.307179586	2248.3983983983985	2	1.3432750428705051	7.808306808572687e-10	1
6283185.307179586	2137.087087087087	2	1.1603883613846726	-1.130326958236657e-09	1
6283185.307179586	2749.2992992992995	1	0.5198464183332607	1.1483454413158012e-09	0
6283185.307179586	1274.4244244244244	1	0.3537195139017011	1.3900559261342743e-09	0
6283185.307179586	975.2752752752752	1	0.5895932148700358	1.263184854598597e-10	2
6283185.307179586	3827.6276276276276	1	0.7079776035267007	1.0223626729003842e-12	2
6283185.307179586	655.2552552552553	1	0.37271204386465895	1.820798375295127e-09	0
6283185.307179586	2241.4414414414414	1	-0.6949117822238535	9.983023760748543e-11	1
6283185.307179586	3563.2632632632635	1	-0.4997711546102983	1.9435004395383646e-09	0
6283185.307179586	1190.940940940941	2	1.1792438481767893	1.893943411774453e-09	0
6283185.307179586	1907.5075075075076	2	-0.9400275441601197	-9.511756637039017e-10	0
6283185.307179586	613.5135135135135	2	0.07466803201565853	2.5566874750185853e-11	0
6283185.307179586	606.5565565565565	2	-0.24881171416640435	1.3117903968432176e-09	0
6283185.307179586	2297.097097097097	2	0.5439667106219059	-1.4857545517925674e-09	0
6283185.307179586	1350.950950950951	2	-0.4064004751660766	2.373047101332961e-10	2
6283185.307179586	690.04004004004	1	-1.403472237664884	1.3072931015063638e-09	1
6283185.307179586	1128.3283283283283	1	-0.7495564569279707	1.9504494068431434e-09	0
6283185.307179586	1190.940940940941	2	-1.0143054878109483	1.5171389872560217e-09	0
6283185.307179586	1302.2522522522522	1	-1.5340822671666268	-1.0695030183459534e-09	2
6283185.307179586	1044.8448448448448	2	-0.7017917675594529	-1.0311750101433203e-09	2
6283185.307179586	1531.8318318318318	1	-0.48101258712087036	1.4361018329041345e-09	0
6283185.307179586	1448.3483483483483	2	-0.98514248812841	1.6966226242037943e-09	0
6283185.307179586	2018.818818818819	2	-0.9542247703135002	-4.500171278340287e-10	2
6283185.307179586	1935.3353353353355	2	-1.0520734201585806	-1.8104187599210465e-09	0
6283185.307179586	1469.2192192192192	2	0.11902174739311189	1.5460464295887193e-09	0
6283185.307179586	613.5135135135135	1	-1.4177502701510898	-1.804509025985412e-09	2
6283185.307179586	2881.4814814814818	2	1.0100950572544396	1.7174776796970436e-09	0
6283185.307179586	1657.0570570570571	2	1.413623328483819	1.907705022238025e-09	2
6283185.307179586	3013.6636636636636	2	1.1834699472992374	1.1147901861308427e-09	0
6283185.307179586	1761.4114114114116	2	-1.4307596598460663	-1.4978792650926264e-09	2
6283185.307179586	3062.3623623623625	1	-1.4736328554124898	-1.576080619449257e-09	2
6283185.307179586	1810.11011011011	2	-1.2059609231476602	4.755271617337855e-11	2
6283185.307179586	1726.6266266266266	1	-0.0763871630009203	-3.4056904762174335e-10	0
6283185.307179586	2297.097097097097	2	1.2940249508196806	6.858243789424873e-10	1
6283185.307179586	891.7917917917919	1	0.8713805165606763	-1.2133478689158636e-09	0
6283185.307179586	2589.289289289289	1	1.467980720889949	-1.5703279244516844e-09	2
6283185.307179586	2213.613613613614	1	0.7850348699737046	-6.802941753168321e-10	0
6283185.307179586	1156.1561561561562	2	0.7379707096238173	1.832522617094911e-09	0
6283185.307179586	1017.017017017017	2	-0.8977625153254144	1.286505199127198e-09	0
6283185.307179586	947.4474474474474	1	-1.514331719105156	1.4359038610403792e-09	2
6283185.307179586	1163.113113113113	2	-1.0820727259118392	-1.9555210169126363e-09	0
6283185.307179586	724.8248248248249	1	0.7629998151555766	1.2542453206143985e-10	2
6283185.307179586	2387.5375375375374	1	0.31638782508243457	4.613603710889286e-10	1
6283185.307179586	1587.4874874874874	1	-0.3537820859763159	-1.6565995154646622e-09	0
6283185.307179586	3062.3623623623625	2	0.278036010672267	-1.2793374436977763e-09	0
6283185.307179586	2123.1731731731734	1	-0.6066929725238278	-1.416225456262076e-10	2
6283185.307179586	2429.2792792792793	2	-1.0886201444608568	-1.851543016299095e-09	0
6283185.307179586	2735.3853853853852	1	-1.0488377757561094	2.2670239321715082e-10	1
6283185.307179586	460.46046046046047	2	-0.7666294838618555	-3.1613679095220036e-10	0
