axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	1107.4574574574574	3	-0.6994779059329318	-1.8440668471221928e-09	0
6283185.307179586	898.7487487487488	2	-0.11567959360276303	1.1309674676024426e-09	0
6283185.307179586	1684.884884884885	2	-0.4795982239889358	1.1245161833998175e-09	0
6283185.307179586	2157.957957957958	1	0.07233495094470732	3.6795469525749024e-10	1
6283185.307179586	1232.6826826826828	2	0.05313530638448816	1.8158149539880649e-09	0
6283185.307179586	996.1461461461462	3	-1.4003661995258174	-2.2835712760426973e-10	2
6283185.307179586	2053.603603603604	3	-0.968226726172937	-3.9945505500812124e-10	2
6283185.307179586	1462.2622622622623	3	0.46766415431356956	-9.201618361184233e-10	0
6283185.307179586	1448.3483483483483	1	-0.15044074335849156	-4.1366813481757043e-10	1
6283185.307179586	2380.5805805805808	2	-1.0790275852039257	-1.9391036113939323e-09	0
6283185.307179586	1796.1961961961963	3	1.3632779165856936	1.70334144771367e-09	2
6283185.307179586	1587.4874874874874	2	0.8492159745427612	4.512608699299348e-10	1
6283185.307179586	2951.051051051051	2	-1.0538693426153336	1.8352791848494323e-09	0
6283185.307179586	1921.4214214214214	3	-1.2656892232624488	-5.943744957163878e-10	2
6283185.307179586	1065.7157157157158	1	0.3106538894302562	-2.2670970780202362e-10	2
6283185.307179586	933.5335335335336	3	-0.2920805389311558	1.2592698742783026e-09	0
6283185.307179586	2025.7757757757759	3	-1.3534333481968195	-1.0319574059739433e-09	2
6283185.307179586	1754.4544544544544	2	-0.29906845827529405	1.6026810476868643e-09	0
6283185.307179586	2137.087087087087	1	-0.4324644456357398	1.6550075439220937e-09	0
6283185.307179586	1601.4014014014015	3	0.661294558936854	1.6520966729445826e-09	0
6283185.307179586	3159.75975975976	2	0.5274004543149768	9.862147672265734e-10	0
6283185.307179586	2415.3653653653655	1	-0.1010692560844928	-1.6563693679552662e-09	0
6283185.307179586	1977.077077077077	3	-1.5093871718006397	-1.4541590563098346e-10	1
6283185.307179586	1524.8748748748749	3	0.7271483328046573	1.6408036738072216e-09	0
6283185.307179586	1830.980980980981	2	-0.5695974158128845	5.208887536916168e-10	1
6283185.307179586	1378.7787787787788	2	-0.89045525798531	9.237291739977911e-10	0
6283185.307179586	1893.5935935935936	3	0.7124848605416298	-2.487005628962838e-10	2
6283185.307179586	1163.113113113113	1	1.471899605136667	-5.163701323436456e-10	2
6283185.307179586	1510.960960960961	2	-0.9659034975115175	-2.0662766734936931e-10	1
6283185.307179586	2596.2462462462463	2	1.1541334945919917	1.560509233170894e-09	0
6283185.307179586	1984.034034034034	2	1.0485314150349465	-1.020621001473738e-09	0
6283185.307179586	2234.4844844844847	2	-1.4418826852335882	3.03640382762605e-10	2
6283185.307179586	724.8248248248249	3	-0.5475293001379538	-1.367229775427611e-09	0
6283185.307179586	731.7817817817818	1	-1.505453836861092	4.196143095059911e-10	2
6283185.307179586	641.3413413413414	2	-0.46202530038676515	-1.4023170655054804e-09	0
6283185.307179586	1858.8088088088089	2	-0.526064053625253	9.56712784152975e-10	0
6283185.307179586	2088.388388388388	2	-0.004748469025198654	-2.551298214189468e-10	1
6283185.307179586	2763.2132132132133	3	-1.4366038510163	1.652017848514334e-09	2
6283185.307179586	773.5235235235235	2	-0.15204368414942593	-9.630763962258e-10	0
6283185.307179586	2958.008008008008	3	-1.5499590363040348	-1.791211884466062e-09	1
6283185.307179586	2366.6666666666665	1	-1.3641480294067188	1.370056973348059e-09	2
6283185.307179586	1190.940940940941	3	0.6419255443588665	-2.743693992681426e-10	2
6283185.307179586	2484.934934934935	2	-0.6344399364510894	1.795623712166952e-09	0
6283185.307179586	2338.838838838839	1	0.45564691904994215	-1.2716349355090234e-09	0
6283185.307179586	516.1161161161161	2	0.4258397616583116	1.8370905116802089e-10	2
6283185.307179586	1837.937937937938	2	0.39250776892366024	1.0869628675897284e-10	1
6283185.307179586	1580.5305305305305	3	1.2804829550428698	1.7950313648412938e-09	0
6283185.307179586	2937.1371371371374	1	0.0029274798850731365	-3.701187525545047e-10	1
6283185.307179586	2352.7527527527527	3	-1.069162845785781	1.9902145350560104e-09	0
6283185.307179586	2742.3423423423424	3	-1.391703003711699	-3.526686414529956e-10	2
6283185.307179586	1079.6296296296296	3	-1.450332697065985	-1.5252984352440181e-09	2
6283185.307179586	1517.917917917918	1	-1.3656664326676307	1.285581134417314e-09	2
6283185.307179586	2596.2462462462463	2	-0.540581172952397	1.2990944272501501e-10	2
6283185.307179586	2394.4944944944946	2	-0.4025805599261849	-1.9368269719986038e-09	0
6283185.307179586	1517.917917917918	3	0.53962861272981	-1.135091344555503e-09	0
6283185.307179586	1691.8418418418419	1	0.26031155157995167	4.00360320367979e-10	1
6283185.307179586	2763.2132132132133	2	-0.5705351263636669	1.387494483097172e-09	0
6283185.307179586	1705.755755755756	2	0.9706961837442987	-1.0447265008333897e-09	0
6283185.307179586	1218.7687687687687	3	1.1427564301388728	6.912982269175252e-10	2
6283185.307179586	2178.828828828829	1	0.3885836060754382	-1.193791905984476e-09	0
6283185.307179586	1302.2522522522522	2	1.1478047144713894	7.936405343348895e-10	2
6283185.307179586	2171.871871871872	3	-1.0015738138771564	8.45314604125357e-10	0
6283185.307179586	794.3943943943945	3	-0.7196169349037411	-5.895747561054785e-10	0
6283185.307179586	801.3513513513514	3	-0.1618413827194043	1.4559032940395215e-09	0
6283185.307179586	857.007007007007	3	1.1735498873927752	1.0554105076054281e-09	1
6283185.307179586	773.5235235235235	3	-1.1995656780005906	5.84937331717907e-11	2
6283185.307179586	1796.1961961961963	3	-1.2926075177410392	2.3681385967411644e-10	2
6283185.307179586	940.4904904904905	1	0.20673949443850015	5.497382408189769e-10	0
6283185.307179586	1107.4574574574574	1	-0.6715637394730324	-1.8811517261225862e-09	0
6283185.307179586	1907.5075075075076	2	-1.4862033934607877	-1.565035740098844e-09	1
6283185.307179586	1914.4644644644645	3	-1.225215418389703	1.6237972436388343e-09	0
6283185.307179586	2213.613613613614	2	0.9017316919323792	1.3949735094185337e-09	0
6283185.307179586	2283.1831831831832	1	1.0347456269215236	-1.8239112915046142e-09	0
6283185.307179586	2088.388388388388	1	0.12287869668615192	2.450660788647862e-11	2
6283185.307179586	2429.2792792792793	2	0.4374794763666392	1.7311742153909448e-09	0
6283185.307179586	2046.6466466466468	1	0.9005234386863101	-6.052970463949232e-10	2
6283185.307179586	863.963963963964	1	0.22198208817965237	-1.517131752449784e-09	0
6283185.307179586	648.2982982982983	1	-0.40313410903016345	-1.758458705921756e-09	0
6283185.307179586	2902.352352352352	3	0.9057033871434879	-1.3839365686649085e-09	0
6283185.307179586	2311.011011011011	3	-1.108825099431999	-5.054822838294769e-11	1
6283185.307179586	1803.1531531531532	3	-0.6390242043665173	5.36818431071778e-10	1
6283185.307179586	1963.1631631631633	1	-1.3103582199416606	1.458117641254726e-09	2
6283185.307179586	1935.3353353353355	3	1.5693918692283275	8.426848885747938e-10	1
6283185.307179586	2095.3453453453453	3	-0.11164139015697794	-1.9126826284220235e-09	0
6283185.307179586	1712.7127127127128	1	1.2971930786822514	-5.406889767095034e-10	2
6283185.307179586	432.63263263263264	2	0.43106993050093756	-6.446724639961393e-10	2
6283185.307179586	2255.3553553553556	2	1.3576013687382118	-1.6191327453272028e-09	1
6283185.307179586	2498.848848848849	1	0.5341028315802934	-3.8675870914280086e-10	1
6283185.307179586	1023.973973973974	1	-0.6423746837680419	2.6458249418040833e-10	2
6283185.307179586	2686.6866866866867	2	-0.3688185089971461	1.1046094187547006e-09	0
6283185.307179586	1177.027027027027	3	-0.6560515099620894	1.9439089301683587e-10	2
6283185.307179586	752.6526526526527	1	-1.5401658013961321	-6.570201086573255e-11	2
6283185.307179586	1810.11011011011	3	1.2726414627245388	5.720535218471376e-10	1
6283185.307179586	1107.4574574574574	1	-0.418820024288862	4.815942194110383e-10	0
6283185.307179586	2171.871871871872	3	0.3590843328006941	9.94644803140278e-10	0
6283185.307179586	1545.7457457457458	1	1.3858538576126471	-7.282492790695777e-10	2
6283185.307179586	1010.0600600600601	2	1.3696063684605289	-9.01879204247055e-10	1
6283185.307179586	1803.1531531531532	2	-0.7842084723669394	9.195743751240226e-10	0
6283185.307179586	1643.143143143143	1	1.3231641136297672	-6.418906352046778e-11	2
6283185.307179586	1072.6726726726727	1	0.0850760227406242	-1.133761892922999e-10	2
6283185.307179586	947.4474474474474	1	-1.2240811511899874	-1.2620066707971921e-09	2
6283185.307179586	2589.289289289289	3	-0.6968414888066964	-6.060530376954222e-10	0
6283185.307179586	850.0500500500501	2	-0.047524582516046854	9.187436479225115e-10	0
6283185.307179586	1851.851851851852	2	0.8208609565167917	1.8137097028325446e-09	0
6283185.307179586	1497.047047047047	3	-1.1567678523156872	-1.8336636949698578e-09	0
6283185.307179586	2164.914914914915	3	0.732666416364598	1.4310891065084134e-09	0
6283185.307179586	3472.822822822823	1	-0.5757649747062179	-3.606365339125347e-11	2
6283185.307179586	1747.4974974974975	3	-1.3478136807618575	-8.999460028856216e-10	2
6283185.307179586	1984.034034034034	3	-1.540069955314602	-5.183675719176111e-10	2
6283185.307179586	662.2122122122122	1	-1.0738238415318886	5.597529929556323e-10	2
6283185.307179586	2018.818818818819	2	-0.5636047991032849	7.016745343923376e-10	0
6283185.307179586	2157.957957957958	2	0.3100971106284567	-5.018604169459927e-10	0
6283185.307179586	2547.5475475475478	1	0.5566335986961706	1.3296995442045984e-09	0
6283185.307179586	1580.5305305305305	3	-0.02399861303419759	-1.952490965521423e-09	0
6283185.307179586	3681.5315315315315	2	1.4300303149159146	-9.403509239548145e-10	2
6283185.307179586	2067.5175175175173	1	1.5061027514602356	4.308883205986938e-10	2
6283185.307179586	2248.3983983983985	1	-0.6838449277600906	-1.387268761417047e-09	0
6283185.307179586	1782.2822822822823	3	0.1894268776229433	-3.7573121507128564e-10	1
6283185.307179586	1434.4344344344345	1	0.8801580660395794	1.7514616896243574e-09	0
6283185.307179586	1295.2952952952953	3	-0.2030485389454999	-9.689197443318504e-10	0
6283185.307179586	3340.640640640641	1	-0.005455169577694541	1.6393520776620624e-09	0
6283185.307179586	1851.851851851852	3	0.9337966884412965	-6.887041439700305e-10	1
6283185.307179586	2227.5275275275276	2	-0.08139068886616152	1.3181444323827846e-09	0
6283185.307179586	2644.944944944945	2	0.2906751820573332	1.1591964130414172e-09	0
6283185.307179586	3438.038038038038	2	0.5539072945214842	7.512039854677102e-10	0
6283185.307179586	1949.2492492492493	2	0.3248270940611797	-1.764704693776091e-09	0
6283185.307179586	2018.818818818819	1	1.0254843508588452	-1.0921364905990725e-09	0
6283185.307179586	1740.5405405405406	1	1.2993638560263716	-1.0226746278811563e-09	2
6283185.307179586	1545.7457457457458	2	-0.24047520919889798	-5.2097906857955944e-11	1
6283185.307179586	1970.1201201201202	3	0.445948116751258	2.310949127348134e-10	2
6283185.307179586	2964.964964964965	1	0.9869476514033169	-3.4006129559111654e-10	2
6283185.307179586	592.6426426426426	1	1.3672718106552542	-1.974281870630002e-09	2
6283185.307179586	1260.5105105105106	3	-0.8157059564357628	-6.538691655085449e-10	0
6283185.307179586	2123.1731731731734	2	0.12743758661759075	-1.3398467432862637e-09	0
6283185.307179586	1343.993993993994	3	0.4100089227264685	1.730123774646129e-09	0
6283185.307179586	2352.7527527527527	2	-0.3486112744073979	-1.6078802946140708e-09	0
6283185.307179586	2234.4844844844847	3	0.7324201920140938	-1.3427084760668909e-09	0
6283185.307179586	863.963963963964	1	0.7596767867344538	-1.9533595355909656e-09	0
6283185.307179586	2603.2032032032034	2	1.1147660982137126	-4.2959498642097277e-10	2
6283185.307179586	1406.6066066066066	2	-1.1700021911683869	3.5102680916931486e-10	1
6283185.307179586	3013.6636636636636	1	-1.4364393740060186	9.282710592048175e-10	2
6283185.307179586	1851.851851851852	1	0.5534411825284664	1.401701238870905e-09	0
6283185.307179586	1719.6696696696697	2	0.2652618879806572	-1.4368394191901233e-10	2
6283185.307179586	1302.2522522522522	1	-0.8013077759531064	-1.567665815554086e-09	0
6283185.307179586	1698.7987987987988	1	-0.6952879679645574	-1.9759802678792952e-09	0
6283185.307179586	1796.1961961961963	3	0.6354207088094972	5.885303573232876e-10	1
6283185.307179586	1761.4114114114116	3	-1.4617618553132037	-1.0627116236123446e-09	2
6283185.307179586	1698.7987987987988	1	1.3561184534364825	-1.1878213016802484e-10	2
6283185.307179586	1747.4974974974975	2	0.3092725912272378	4.301908523618066e-10	2
6283185.307179586	822.2222222222223	1	1.4527030178936666	-4.2083219556781197e-10	2
6283185.307179586	1837.937937937938	3	-0.95120001222438	-4.894828511300488e-10	2
6283185.307179586	1747.4974974974975	1	0.7017545099324489	3.014168018293453e-10	2
6283185.307179586	801.3513513513514	2	-0.13119343490026858	1.3600734537832682e-09	0
6283185.307179586	1135.2852852852852	2	-1.4749570728808694	8.532385549246659e-10	1
6283185.307179586	265.66566566566564	1	0.7647749783333109	-3.740091347757141e-10	0
6283185.307179586	1156.1561561561562	2	1.2021307638662782	3.615542878222445e-10	1
6283185.307179586	2867.5675675675675	3	-0.5063617805601957	-2.440447736380889e-10	2
6283185.307179586	884.8348348348349	2	0.031266602126093224	-1.8161008941497015e-09	0
6283185.307179586	829.1791791791792	2	1.5434537003108315	1.9979859277407856e-09	2
6283185.307179586	884.8348348348349	3	0.03751692694169795	7.179446050582516e-10	2
6283185.307179586	1705.755755755756	2	-1.1019834162590514	-1.758015362769044e-09	0
6283185.307179586	2394.4944944944946	1	0.6146842691972396	-2.1664348116552642e-10	1
6283185.307179586	1517.917917917918	2	-0.9361565892692634	1.8434891478963816e-09	0
6283185.307179586	731.7817817817818	1	1.4018359713810757	4.036685399364703e-10	2
6283185.307179586	1156.1561561561562	3	0.5289006027912113	1.6059295692970855e-09	0
6283185.307179586	1914.4644644644645	3	-0.08305587972148976	1.097399466772399e-09	0
6283185.307179586	1288.3383383383384	2	1.0639352111326432	-3.6089701221916034e-10	2
6283185.307179586	2297.097097097097	1	0.5110961250288071	-1.34780037761259e-09	0
6283185.307179586	1135.2852852852852	3	-1.172992296960918	-1.4196596521154887e-09	0
6283185.307179586	1810.11011011011	3	-1.0469793931136424	1.0965988678186927e-09	0
6283185.307179586	2672.772772772773	2	-0.5651652210908542	1.329059591953141e-09	0
6283185.307179586	2700.6006006006005	3	0.26211307728136557	-1.2441824474966552e-09	0
6283185.307179586	1476.176176176176	2	-1.223290159910471	3.9459327516860566e-10	2
6283185.307179586	2366.6666666666665	2	-1.557470207629708	-1.1181536056486123e-09	2
6283185.307179586	1629.2292292292293	3	-0.7874922212784139	-1.9485131757195873e-09	0
6283185.307179586	2304.054054054054	3	-0.43842405698838616	1.2591552177299648e-09	0
6283185.307179586	1302.2522522522522	3	0.30128762756996896	6.082436288537421e-10	2
6283185.307179586	1844.8948948948948	1	-1.2873966626223692	-1.931928023350994e-09	0
6283185.307179586	3319.76976976977	1	-1.3930891780912182	6.77928373676144e-10	1
6283185.307179586	1295.2952952952953	1	-0.18021051210679073	2.8587786247214365e-10	2
6283185.307179586	3145.845845845846	2	-0.7487711010336328	3.0208795007971116e-10	2
6283185.307179586	801.3513513513514	2	0.4830844230857596	-2.693048475691575e-10	1
6283185.307179586	1086.5865865865867	3	0.7307333518191728	2.9902531272981177e-10	1
6283185.307179586	1949.2492492492493	2	-0.866105908178203	1.871592487643551e-09	0
6283185.307179586	2053.603603603604	2	0.03408830256570128	-7.759514866309897e-10	0
6283185.307179586	1323.1231231231232	1	1.1932039113434172	1.823025309019495e-09	0
6283185.307179586	1538.788788788789	3	-0.9731298814141884	-1.3113117156217792e-09	0
6283185.307179586	1524.8748748748749	1	0.06613160706777665	-5.748712729583084e-10	1
6283185.307179586	1420.5205205205204	1	-1.2691236219802826	-6.75668260045756e-10	1
6283185.307179586	877.877877877878	2	-0.8748871339093128	-7.223824595353804e-10	2
6283185.307179586	1587.4874874874874	1	-1.0519765165231378	-3.3806335048508456e-10	1
6283185.307179586	2498.848848848849	3	1.2347317995798055	2.7259235127684603e-11	2
6283185.307179586	870.9209209209209	3	0.9803700743390391	1.367688892160557e-09	0
6283185.307179586	1350.950950950951	3	0.2575649380443146	1.021477542593747e-09	0
6283185.307179586	2575.3753753753754	3	0.6456112575221598	-1.1510244715301688e-09	0
6283185.307179586	2032.7327327327328	2	-0.25763440036208074	-1.7430747489034043e-09	0
6283185.307179586	3083.2332332332335	2	0.838896408813385	-3.8333954884867533e-10	2
6283185.307179586	1517.917917917918	2	-1.426481807074048	-1.7073149020826444e-09	2
6283185.307179586	2109.259259259259	1	-0.674344836936301	8.54998542144949e-10	0
6283185.307179586	1483.1331331331332	3	-0.456295765176183	1.107424424164062e-09	0
6283185.307179586	1483.1331331331332	3	0.690679084215656	1.6583305553295522e-09	0
6283185.307179586	1476.176176176176	3	0.5014801119092813	-1.2116425029197004e-09	0
