axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	3605.005005005005	2	-0.5458192118568663	2.3271772423119114e-10	1
6283185.307179586	3257.157157157157	1	0.12409375424177371	-3.338177103254436e-10	1
6283185.307179586	1462.2622622622623	2	1.0828732793049571	-5.420070306674507e-10	2
6283185.307179586	2338.838838838839	1	0.61543663573232	4.339853784840151e-10	1
6283185.307179586	1170.0700700700702	3	-0.5054895432401916	-1.5501918754758393e-09	0
6283185.307179586	2018.818818818819	3	-1.3983475666104372	1.9122077654503132e-09	1
6283185.307179586	3438.038038038038	1	-0.6136974747672013	1.089586891253937e-09	0
6283185.307179586	1977.077077077077	3	1.559473354828433	-1.9392306977973077e-09	2
6283185.307179586	2721.4714714714714	1	0.3151277322207189	-3.095592897023716e-10	2
6283185.307179586	1211.8118118118118	2	-1.2621280011506824	-2.2106860812738216e-10	2
6283185.307179586	1420.5205205205204	1	1.398352344897991	1.9157969373069977e-09	1
6283185.307179586	2046.6466466466468	2	1.0794584257902722	1.2584430819235123e-09	0
6283185.307179586	606.5565565565565	2	0.9653840704230814	-8.499887571528362e-10	1
6283185.307179586	2554.5045045045044	2	0.4371819065516953	4.516392902551735e-11	2
6283185.307179586	1204.854854854855	2	-1.4281187439944152	7.780291345259916e-11	2
6283185.307179586	3062.3623623623625	2	-1.1204156807945327	1.3305223376171401e-09	0
6283185.307179586	2255.3553553553556	2	-0.7561009134745533	7.990950403113922e-11	2
6283185.307179586	3194.544544544545	1	-0.6634328803349924	-1.4564016988434003e-09	0
6283185.307179586	1559.6596596596596	1	-1.282366860198508	7.48536726910354e-10	1
6283185.307179586	3653.703703703704	3	-0.21900233728767793	-6.535035178460641e-10	0
6283185.307179586	1476.176176176176	3	-1.4793969042947757	-8.243744460023762e-10	2
6283185.307179586	3305.855855855856	3	-0.938753123067448	-1.3744815942686577e-09	0
6283185.307179586	1239.6396396396397	2	-1.0327806963200439	-1.1995370992229253e-09	0
6283185.307179586	1601.4014014014015	1	1.5535174217738636	1.18424503662861e-09	2
6283185.307179586	1441.3913913913914	1	1.229091982295634	-1.0212801661889338e-09	1
6283185.307179586	1246.5965965965966	1	-0.17309658660732885	8.791492558005031e-10	0
6283185.307179586	2568.4184184184187	2	-0.4707599597740877	8.185710634684028e-10	0
6283185.307179586	1371.821821821822	2	1.0059354895825114	-4.6201107204693964e-11	2
6283185.307179586	1309.2092092092093	3	0.17826249634576308	5.186087604561789e-10	2
6283185.307179586	1003.1031031031031	1	0.08371058984746904	-3.0625605241847026e-11	1
6283185.307179586	1037.887887887888	2	-0.7679968379919095	1.0647406749660579e-09	0
6283185.307179586	1295.2952952952953	1	0.8555067347508989	-6.469014414158308e-10	2
6283185.307179586	1984.034034034034	1	1.4304564669231539	-4.710073650071429e-10	2
6283185.307179586	3646.746746746747	2	0.6354290797812077	-6.296576514389979e-10	0
6283185.307179586	2422.322322322322	2	-0.4338012660099777	-5.525642702522231e-10	0
6283185.307179586	3319.76976976977	3	-1.364244480105417	4.7224456927041585e-11	2
6283185.307179586	1079.6296296296296	3	-0.5439593722139511	1.8738132596131688e-10	2
6283185.307179586	1622.2722722722724	3	0.6594009914338228	3.6611042538184417e-10	2
6283185.307179586	2895.3953953953956	1	0.5903339294302525	-8.755978107114234e-10	0
6283185.307179586	2832.7827827827828	3	-1.51752562004672	1.405589709290521e-09	2
6283185.307179586	1483.1331331331332	1	-0.7291271885690807	2.6617039007033103e-10	2
6283185.307179586	2317.967967967968	3	-0.7809474204521641	1.0269145507101436e-09	0
6283185.307179586	2387.5375375375374	2	1.2030052929445723	-1.8316315223990332e-09	0
6283185.307179586	1343.993993993994	1	0.5785673909344786	1.4832960445158285e-09	0
6283185.307179586	2046.6466466466468	2	0.9208870531708766	1.2728223644223019e-09	0
6283185.307179586	1733.5835835835837	1	-0.6520398357264086	5.368094914387966e-10	0
6283185.307179586	2276.226226226226	3	1.1210658555631112	-3.909493135740241e-10	2
6283185.307179586	1747.4974974974975	3	1.3270580056056636	1.7161533753509475e-09	2
6283185.307179586	1302.2522522522522	2	1.1241685831263242	6.694994697165998e-10	1
6283185.307179586	2909.3093093093094	1	0.07961977764957928	-2.916808033719751e-10	2
6283185.307179586	2756.256256256256	2	0.6236554079398755	7.501349832940528e-10	0
6283185.307179586	996.1461461461462	2	1.5302117604536338	1.4278078747295434e-10	1
6283185.307179586	1594.4444444444446	1	-0.45369674222293366	-1.4844333318505926e-09	0
6283185.307179586	2867.5675675675675	3	-1.1755043105079461	-1.4918438768175624e-09	0
6283185.307179586	1260.5105105105106	2	-0.9516375407001005	-1.2608060864469272e-09	0
6283185.307179586	1566.6166166166167	3	-1.2474770097853258	1.3904691053156497e-09	2
6283185.307179586	1691.8418418418419	2	1.2569536440278424	-1.0207029726163485e-09	2
6283185.307179586	2777.127127127127	2	-1.4638223286053382	6.394836530638525e-11	1
6283185.307179586	2610.16016016016	1	-0.81396650764585	-9.412545384951639e-10	0
6283185.307179586	1789.2392392392394	2	1.3300077548713118	4.913928058417244e-10	2
6283185.307179586	2512.762762762763	2	1.3948600861163887	2.4232635171083947e-10	1
6283185.307179586	3347.5975975975975	1	1.1762593237196497	1.048039729787634e-10	2
6283185.307179586	905.7057057057058	3	0.5665180984601208	-3.8322883919790316e-10	2
6283185.307179586	1726.6266266266266	3	0.38868296541102465	9.957915207567202e-10	0
6283185.307179586	1316.1661661661662	3	-1.2860437717479674	-1.3825786647242185e-09	1
6283185.307179586	662.2122122122122	2	-0.06789375663885178	1.2789831648817467e-09	0
6283185.307179586	683.0830830830831	1	-0.7921261448963299	7.112969380864626e-10	0
6283185.307179586	1441.3913913913914	2	-1.0874429029666977	1.3371242231202595e-09	0
6283185.307179586	1072.6726726726727	1	0.11333353961360881	-1.4484508924007395e-09	0
6283185.307179586	1302.2522522522522	2	0.5072058093891001	2.9659802416225524e-10	1
6283185.307179586	1684.884884884885	1	1.492610462879811	-7.235704175616139e-10	2
6283185.307179586	1309.2092092092093	3	0.10807171840505703	-1.989325599450696e-09	0
6283185.307179586	1114.4144144144145	1	0.022278725671672328	-1.5641428004341478e-09	0
6283185.307179586	1197.897897897898	3	1.0379560704341757	1.141482355320458e-09	1
6283185.307179586	418.7187187187187	2	-0.7312583271711951	2.2176924395609972e-10	1
6283185.307179586	1698.7987987987988	2	-0.11168882726569707	7.428840670453067e-10	0
6283185.307179586	1135.2852852852852	3	0.7414463787595444	3.5671028499602625e-10	2
6283185.307179586	1023.973973973974	2	-0.12998342811393981	-1.2547787728238019e-09	0
6283185.307179586	1900.5505505505505	3	-1.3870142505654295	8.862908802807828e-10	2
6283185.307179586	905.7057057057058	2	1.149838841184641	-4.2060140945280684e-10	1
6283185.307179586	669.1691691691692	2	-0.9255077637765564	1.3880949971517122e-10	1
6283185.307179586	1330.08008008008	2	0.30587637252286193	-5.430641361962304e-10	1
6283185.307179586	961.3613613613613	3	1.0729315502922234	-1.5759995989848232e-09	0
6283185.307179586	1427.4774774774776	1	-0.08736279865609609	-1.7407685991993433e-09	0
6283185.307179586	1886.6366366366367	2	-0.039496707498996475	-1.28603540505983e-09	0
6283185.307179586	2742.3423423423424	2	0.4744126694855928	-3.782530141644176e-10	1
6283185.307179586	3194.544544544545	3	0.48290776711062877	1.482625277258194e-09	0
6283185.307179586	488.2882882882883	1	-0.7502332933269837	1.4914132186666889e-09	0
6283185.307179586	314.36436436436435	2	-0.4090555194207992	1.1477175210711955e-09	0
6283185.307179586	822.2222222222223	3	-1.2545507288376752	5.655377277151019e-10	2
6283185.307179586	1497.047047047047	3	0.23298908437236898	-1.9143068735588235e-09	0
6283185.307179586	2338.838838838839	2	0.9189065724056777	-1.0049813505299504e-09	0
6283185.307179586	2589.289289289289	1	1.351447425654074	-1.239547918498475e-09	1
6283185.307179586	1733.5835835835837	3	0.8405355518885327	-9.828222784713075e-10	0
6283185.307179586	2665.8158158158158	1	0.4885496958038402	2.6388054737116903e-10	2
6283185.307179586	1726.6266266266266	1	-0.17663159795493866	1.275420712989285e-09	0
6283185.307179586	1740.5405405405406	3	0.584181878528641	-1.6196146619986313e-09	0
6283185.307179586	2137.087087087087	1	0.6288646261499613	-8.523910201109768e-10	0
6283185.307179586	1636.1861861861862	3	0.044727596961722016	-1.9307178398044e-09	0
6283185.307179586	1691.8418418418419	3	-0.722138110321223	3.0712246940773756e-10	2
