axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	2575.3753753753754	3	0.7994568747879289	6.139727836520604e-10	1
6283185.307179586	2137.087087087087	4	0.3816800716819273	3.531597023274699e-10	2
6283185.307179586	1705.755755755756	1	-0.20688145378326972	-2.4673290684076664e-10	1
6283185.307179586	1448.3483483483483	6	-0.30829152526740566	1.3704219708796117e-10	1
6283185.307179586	1566.6166166166167	1	-0.4869760806201402	1.806865108845453e-09	0
6283185.307179586	1538.788788788789	3	-1.5250991400747536	1.7979506102749391e-09	1
6283185.307179586	2561.4614614614616	7	-1.4557106301312484	-6.7900891135741e-10	2
6283185.307179586	2589.289289289289	3	0.6836514242604705	-3.6454277174129687e-10	1
6283185.307179586	766.5665665665666	3	1.0077175535575145	-1.7329557862070649e-09	0
6283185.307179586	2304.054054054054	6	0.858321540721557	-1.3981447963836176e-09	0
6283185.307179586	1726.6266266266266	1	-0.18496194215869122	-1.6397147132496188e-09	0
6283185.307179586	850.0500500500501	7	-0.6041746925152651	-8.102337453463178e-10	0
6283185.307179586	1044.8448448448448	3	1.40752382794874	1.804708208871957e-10	1
6283185.307179586	2930.1801801801803	7	-0.8290493728177475	-2.0884765982414603e-10	2
6283185.307179586	766.5665665665666	1	-0.3179139637575026	-1.463222215396233e-09	1
6283185.307179586	759.6096096096096	7	-1.5553701764784496	-1.1998043770120752e-09	2
6283185.307179586	1497.047047047047	7	-1.1998333913530086	-1.0146480620609456e-09	2
6283185.307179586	1260.5105105105106	1	0.0019953719654381974	8.313420468963985e-10	0
6283185.307179586	1267.4674674674675	3	-1.5087554932198521	1.5635780327059905e-09	2
6283185.307179586	1942.2922922922924	3	-1.3810686015936202	-6.479754518659529e-10	1
6283185.307179586	1782.2822822822823	3	0.6433634194485172	6.843054197016955e-10	0
6283185.307179586	1058.7587587587586	4	-1.0583741855123907	1.7840085958608299e-09	0
6283185.307179586	2624.0740740740744	3	-0.6671271320567188	-8.690538849049979e-10	0
6283185.307179586	2116.2162162162163	6	0.21586314134483686	1.1508283970392085e-10	2
6283185.307179586	1337.0370370370372	7	-1.0480180594611035	1.3470810172411958e-09	1
6283185.307179586	1733.5835835835837	1	-0.43368579688276454	1.0773479762476125e-09	0
6283185.307179586	2902.352352352352	5	-1.5303441463297558	6.928260343963945e-10	2
6283185.307179586	2095.3453453453453	7	0.40745604670259405	-1.132008794654921e-09	0
6283185.307179586	1538.788788788789	1	0.33566789876759184	1.7319615760395435e-10	2
6283185.307179586	2373.6236236236236	5	0.5966273316414141	1.2089880812445992e-10	1
6283185.307179586	1538.788788788789	6	-0.2177921180000122	1.106977181618726e-09	0
6283185.307179586	272.62262262262266	3	-1.1550351026176582	4.682609958087094e-10	2
6283185.307179586	2624.0740740740744	3	0.04820531775478765	-6.685169068109062e-10	0
6283185.307179586	1851.851851851852	1	0.1159111157511703	-1.948442140876768e-09	0
6283185.307179586	2978.878878878879	2	0.4454660062390441	4.848595604606834e-10	1
6283185.307179586	1156.1561561561562	3	-0.9083650811331133	8.268757924428058e-11	1
6283185.307179586	286.5365365365366	5	-0.9999070605651729	7.25483052133133e-10	2
6283185.307179586	4071.121121121121	6	-0.6776302537151783	-1.3002760558737582e-09	0
6283185.307179586	1517.917917917918	5	-0.1998310784732824	1.6011396654994808e-09	0
6283185.307179586	1037.887887887888	5	-0.38377211596507	7.578370367737015e-10	1
6283185.307179586	1100.5005005005005	4	0.8142319438289785	9.4342579885414e-10	1
6283185.307179586	669.1691691691692	4	1.0779950347895464	-1.3832230332866878e-09	2
6283185.307179586	314.36436436436435	2	-0.03798492638126438	-6.804512467332461e-10	0
6283185.307179586	2693.643643643644	5	0.3822698735201111	1.8764651391125304e-10	1
6283185.307179586	126.52652652652652	6	-0.8351647397605656	1.877578746542703e-09	0
6283185.307179586	787.4374374374374	6	0.929504508579833	1.6526574255228927e-09	1
6283185.307179586	1677.927927927928	5	-1.3857210161985465	-5.217065526502201e-11	1
6283185.307179586	662.2122122122122	4	0.015087565183550922	-8.543724807108051e-10	0
6283185.307179586	3006.706706706707	4	-0.05835802355792197	7.734706833735928e-10	0
6283185.307179586	3980.680680680681	6	0.5285598574574277	9.153438051883169e-10	0
6283185.307179586	474.3743743743744	1	0.7515705746056778	1.2678136158344789e-09	0
6283185.307179586	1601.4014014014015	5	-1.323277968623156	5.282044468686557e-10	2
6283185.307179586	1357.9079079079079	4	-0.9017175198105424	-1.0603084632625337e-09	0
6283185.307179586	1093.5435435435436	5	0.95362184926437	-1.5544943217804348e-09	0
6283185.307179586	230.88088088088088	7	0.17566423568308975	3.2973403834569343e-10	0
6283185.307179586	2157.957957957958	4	0.7769626141058499	-1.8928978686703714e-09	0
6283185.307179586	815.2652652652653	7	-0.7174722197472331	-4.965665029605911e-10	0
6283185.307179586	2491.891891891892	4	-0.40675609308237104	-1.249084080438626e-09	0
6283185.307179586	745.6956956956957	1	-0.8601289606826936	1.1559638383957667e-09	0
6283185.307179586	1733.5835835835837	6	-1.478596638279449	-1.5962112925715198e-09	2
6283185.307179586	1636.1861861861862	7	-1.3416401284592672	-1.93605026510757e-09	1
6283185.307179586	1879.6796796796798	2	1.4241558964064103	1.878572665873446e-09	2
6283185.307179586	1051.801801801802	2	1.2208330725754628	1.3561616149369116e-10	2
6283185.307179586	1010.0600600600601	1	-1.3639295447723836	-1.3782726677608243e-09	2
6283185.307179586	2554.5045045045044	1	0.31181327217774935	1.2428612267729983e-09	0
6283185.307179586	773.5235235235235	4	0.19058560197969454	-1.5737350212866558e-09	0
6283185.307179586	1984.034034034034	1	1.351396197549657	4.1807251842244667e-10	2
6283185.307179586	696.996996996997	3	1.4358714041987843	1.6655666198206473e-09	1
6283185.307179586	884.8348348348349	4	-0.971608716154495	-1.1678405468580832e-09	1
6283185.307179586	2081.4314314314315	1	-0.9907234125160131	3.936895887536921e-10	2
6283185.307179586	4377.227227227228	6	0.12399125589929638	-1.996233621815976e-09	0
6283185.307179586	1712.7127127127128	5	0.9523813888101698	-1.3204133977945556e-09	0
6283185.307179586	947.4474474474474	3	0.3610620902160173	-1.4908754008621386e-09	0
6283185.307179586	2164.914914914915	5	0.7000121632301433	-1.9713601184997738e-09	0
6283185.307179586	1364.864864864865	3	-0.8574690305739814	1.830494539343178e-09	0
6283185.307179586	1274.4244244244244	5	0.9363177186774516	-1.5331343010786673e-09	0
6283185.307179586	1455.3053053053054	6	1.2425643022116364	7.880454960059723e-10	1
6283185.307179586	2526.676676676677	1	-0.6935192189948243	1.988487464570676e-09	0
6283185.307179586	488.2882882882883	1	-1.4671581301967904	9.169008048897842e-10	1
6283185.307179586	996.1461461461462	4	-0.034293848726123066	-8.811245476114611e-11	2
6283185.307179586	1183.983983983984	1	-0.43812638458927755	6.502729943005645e-10	0
6283185.307179586	1698.7987987987988	6	-1.3577611955665807	-6.80777307012631e-11	2
6283185.307179586	1733.5835835835837	3	-0.18441470067636323	6.901905559803999e-10	0
6283185.307179586	1044.8448448448448	3	0.5700145367935106	-7.527907557623536e-10	1
6283185.307179586	2839.73973973974	1	0.2514403933993503	-1.7914719616027314e-09	0
6283185.307179586	1239.6396396396397	3	-0.40765244343131335	-9.245760977736168e-10	0
6283185.307179586	2290.1401401401404	1	-0.09668877572253032	9.802701562129581e-10	0
