axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	4606.806806806807	1	-1.4225717183689375	6.517990421713959e-10	2
6283185.307179586	1580.5305305305305	3	-0.5193503446199794	1.5991020927598525e-09	0
6283185.307179586	1768.3683683683685	4	-0.7343704040561735	3.929595855919176e-10	1
6283185.307179586	2248.3983983983985	2	0.6308624309779058	-1.0435284002146266e-09	0
6283185.307179586	975.2752752752752	4	-0.8234781314131088	5.765258838148012e-10	2
6283185.307179586	2763.2132132132133	1	1.3801285235935468	1.5248196057536615e-09	2
6283185.307179586	2721.4714714714714	3	-0.6060026160711485	-1.7006338404773935e-10	2
6283185.307179586	1789.2392392392394	3	-0.40046409400834615	-1.531028958282427e-10	2
6283185.307179586	989.1891891891892	3	1.496853894869941	7.245303563302973e-10	1
6283185.307179586	1789.2392392392394	4	0.06856969754256825	1.1626986563021486e-09	0
6283185.307179586	2756.256256256256	2	0.9712623878636499	1.1956015396172682e-09	0
6283185.307179586	1650.1001001001002	3	-1.3299471452242275	8.261878822221985e-10	1
6283185.307179586	857.007007007007	2	1.0961612254869757	-2.546337632899727e-10	1
6283185.307179586	1190.940940940941	3	0.8830162017817687	-1.6135898208668311e-09	0
6283185.307179586	2387.5375375375374	3	0.514492435464172	-1.5645689176049096e-09	0
6283185.307179586	1538.788788788789	2	1.0790302338693962	6.691527831568441e-10	2
6283185.307179586	2324.924924924925	2	-0.6613858481179303	-1.141429829935531e-09	0
6283185.307179586	836.1361361361362	2	-0.8767119068870702	1.4071385798673997e-09	0
6283185.307179586	84.78478478478479	2	0.7404816882811556	-1.8242741595346206e-09	0
6283185.307179586	2895.3953953953956	4	0.32691841819121414	1.0229571674364357e-09	0
6283185.307179586	1267.4674674674675	3	-0.03629640848246041	1.8358323763099532e-09	0
6283185.307179586	794.3943943943945	4	0.06996506354548404	1.5322586994527839e-09	0
6283185.307179586	1531.8318318318318	1	-0.7387169850358124	-1.1518206706416896e-09	0
6283185.307179586	2137.087087087087	2	-1.0894520816325601	8.701486992508924e-10	1
6283185.307179586	272.62262262262266	3	0.231756398586755	1.8232950421734662e-09	1
6283185.307179586	2491.891891891892	2	0.7852189129955978	1.5014749962173317e-09	0
6283185.307179586	2958.008008008008	4	1.0816726016124267	-7.7496215062228e-10	1
6283185.307179586	1552.7027027027027	1	-0.2365230775450251	1.4099467984946217e-09	0
6283185.307179586	1190.940940940941	4	-0.8337417483801416	-2.6718061275718254e-10	2
6283185.307179586	2999.7497497497498	4	1.1063085851511563	-1.1690388909094592e-10	2
6283185.307179586	2561.4614614614616	2	-0.633695393699779	-1.0214437206402036e-09	0
6283185.307179586	1844.8948948948948	3	-1.288940767413781	9.697219699587706e-10	2
6283185.307179586	2074.474474474475	1	-0.9727674198000659	7.329114695599646e-10	1
6283185.307179586	2484.934934934935	2	0.8199202737158107	-1.5659601710821392e-09	0
6283185.307179586	2429.2792792792793	4	0.5966024833617025	7.320106375281571e-10	0
6283185.307179586	1796.1961961961963	2	0.7414326603225323	3.4759525153873673e-10	2
6283185.307179586	2728.4284284284286	3	-0.45827735434120087	-1.2241665957864388e-09	0
6283185.307179586	2130.13013013013	1	1.4302594017871684	-6.829455352462426e-10	2
6283185.307179586	1664.014014014014	2	-0.004360677285590198	-1.3603713400518813e-09	0
6283185.307179586	2540.5905905905906	2	1.4043918750946296	-1.1634090337767502e-09	2
6283185.307179586	2130.13013013013	3	-0.07147001910966577	-2.601378491724656e-10	2
6283185.307179586	1239.6396396396397	3	-0.19970324903453118	-9.973053234344636e-10	0
6283185.307179586	1921.4214214214214	4	0.6482771412159027	1.241528953997761e-09	0
6283185.307179586	2311.011011011011	2	0.31190196697713146	3.889478058252591e-10	1
6283185.307179586	1552.7027027027027	1	0.6850168029266985	1.9467438087512282e-09	0
6283185.307179586	1253.5535535535537	1	-0.5303114262129398	-6.182328522088838e-10	2
6283185.307179586	2220.5705705705705	2	0.834415605545598	1.6707708679900512e-09	0
6283185.307179586	1622.2722722722724	3	-0.10480375344448212	4.750197654488749e-11	1
6283185.307179586	2074.474474474475	2	-0.8534911997398134	8.833957239098197e-10	0
6283185.307179586	1037.887887887888	3	-1.2486048097453364	3.938376011304701e-10	2
6283185.307179586	2046.6466466466468	4	-0.5351405054000671	3.70206931879463e-10	1
6283185.307179586	1851.851851851852	2	0.12322539794854181	1.659116590815489e-09	0
6283185.307179586	863.963963963964	2	0.5339214278984645	1.998228287286179e-09	0
6283185.307179586	2644.944944944945	3	1.4235575127155893	-4.5565889009992163e-11	1
6283185.307179586	780.4804804804805	4	-1.1035906090280476	8.912109672613281e-10	2
6283185.307179586	2359.70970970971	2	-0.6915619238158995	-1.3973880334171925e-09	0
6283185.307179586	1837.937937937938	4	-0.9568367240849158	1.8614684746708472e-09	0
6283185.307179586	1817.0670670670672	4	0.14955118774478926	-7.530999898694212e-10	0
6283185.307179586	1469.2192192192192	1	-0.3675949460354557	1.4793990432138506e-09	0
6283185.307179586	1378.7787787787788	3	-0.7153404926872218	-1.6064580355714742e-09	0
6283185.307179586	1406.6066066066066	2	1.2977851234272522	-8.183778821775553e-10	1
6283185.307179586	1093.5435435435436	3	0.06918661864370823	-4.733739398593513e-10	1
6283185.307179586	1510.960960960961	1	0.31872060766593147	-1.9747376152094876e-09	0
6283185.307179586	1928.3783783783783	4	-1.5645963418658613	-1.512066024965417e-09	2
6283185.307179586	1190.940940940941	2	-0.02515833721104932	-1.8131698583044262e-09	0
6283185.307179586	2471.021021021021	2	1.3206833497262558	-8.795859586543488e-10	2
6283185.307179586	1636.1861861861862	1	-0.6648607142267955	-1.6385075448048872e-09	0
6283185.307179586	2575.3753753753754	3	-0.7189587985496763	-9.765198236834442e-10	0
6283185.307179586	3521.5215215215217	3	0.9689214056203603	1.1420587224964515e-09	0
6283185.307179586	1197.897897897898	4	1.4423632826190929	1.4348862795873483e-09	2
6283185.307179586	2123.1731731731734	4	0.5602606023151999	-9.049835233372222e-10	0
6283185.307179586	1079.6296296296296	4	-0.7269670839171715	-9.551214440731055e-10	0
6283185.307179586	2116.2162162162163	4	1.0855798229612081	7.134186443437371e-10	2
6283185.307179586	3591.091091091091	1	0.2635109729763312	3.3246956754765737e-10	1
6283185.307179586	1594.4444444444446	1	1.1170228225958723	1.3210591966062894e-09	0
6283185.307179586	1420.5205205205204	2	1.0522834900972895	1.8608095877580506e-09	0
6283185.307179586	884.8348348348349	4	-1.5243032427391603	-9.160346261422823e-10	1
6283185.307179586	2192.742742742743	3	-0.1802042959129384	-7.250044269406884e-10	0
6283185.307179586	1545.7457457457458	1	-0.5304347631906934	-6.965387655198478e-10	0
6283185.307179586	1810.11011011011	3	-1.3422043224245495	1.7031492293502152e-09	1
6283185.307179586	1504.004004004004	4	-0.21930732114939588	-6.663491262363809e-10	0
6283185.307179586	2596.2462462462463	4	-0.11000756523830701	1.7471991715843906e-09	0
6283185.307179586	1476.176176176176	1	-1.326474539385869	3.1239666714215316e-10	1
6283185.307179586	2255.3553553553556	4	-0.16370278638727065	-1.880040557441618e-09	0
6283185.307179586	2401.4514514514517	4	1.1224455340334374	-7.942035197199445e-10	1
6283185.307179586	2408.4084084084084	2	1.2507594370601374	4.901544772095626e-10	2
6283185.307179586	1170.0700700700702	3	-0.2774567344873622	-1.217667667871099e-09	0
6283185.307179586	2220.5705705705705	1	-0.22780659601955344	-1.1459255663342698e-09	0
6283185.307179586	2011.8618618618618	4	-0.6079960855075228	-4.815716322081182e-10	0
6283185.307179586	1504.004004004004	3	0.2103616023659578	-1.4665345736730783e-09	0
6283185.307179586	1664.014014014014	2	-0.8120761233767428	-6.314266623325957e-10	2
6283185.307179586	488.2882882882883	2	1.4070513728401655	-8.874209770247404e-10	2
6283185.307179586	2151.001001001001	3	1.4383838702006968	-1.7796400511219802e-09	2
6283185.307179586	1211.8118118118118	4	-0.6763713356394524	-1.7953567944755458e-09	0
6283185.307179586	1309.2092092092093	3	0.9451399011255983	-1.7089630365716984e-09	0
6283185.307179586	1747.4974974974975	1	-0.13704489799928932	1.546522594503907e-09	0
6283185.307179586	1524.8748748748749	2	-0.6928273839166984	-1.3308771672270576e-09	0
6283185.307179586	2171.871871871872	3	-0.6670562211876101	-8.981079701583804e-10	0
6283185.307179586	2450.1501501501502	3	1.086169000708932	1.6807768539577378e-09	0
6283185.307179586	1260.5105105105106	2	0.18858691476437772	8.024794506935038e-10	0
6283185.307179586	1545.7457457457458	2	0.2909610382406309	1.4820892952208726e-09	0
6283185.307179586	1733.5835835835837	2	1.4957710376598037	-3.3338466139331586e-11	2
6283185.307179586	2067.5175175175173	4	0.4691849353147939	1.6675453394274148e-09	0
6283185.307179586	2192.742742742743	3	0.04891920698711627	-1.6775148411586265e-09	0
6283185.307179586	1650.1001001001002	1	0.7208876985388888	1.4438386586975968e-09	0
6283185.307179586	2213.613613613614	3	0.3319441428718244	-3.462037053217091e-10	2
6283185.307179586	1928.3783783783783	4	0.8018050558677401	-1.0213121354570737e-10	2
6283185.307179586	1914.4644644644645	1	0.6998442896095818	-3.2855196263568685e-10	2
6283185.307179586	1636.1861861861862	1	-0.33016619249701473	8.073668382232908e-10	0
6283185.307179586	1239.6396396396397	2	-1.3739908310151767	-1.3954557360740946e-09	1
6283185.307179586	1594.4444444444446	3	0.6259403326689954	-1.5632696233444975e-09	0
6283185.307179586	1058.7587587587586	1	-0.2740151300889524	-1.851465414627986e-09	0
6283185.307179586	2116.2162162162163	1	0.819909952845967	-6.279545704341461e-10	1
6283185.307179586	2067.5175175175173	3	0.7744858971502713	-1.5278364593970208e-09	0
6283185.307179586	1956.2062062062062	1	-1.2635000062335064	-1.027936156388323e-10	2
6283185.307179586	2547.5475475475478	3	0.21790616976054134	1.3349862560955264e-09	0
6283185.307179586	2018.818818818819	1	-0.6948035625789567	3.3955452761941126e-10	1
6283185.307179586	989.1891891891892	4	0.34266803093777476	-3.6533111036605224e-10	1
6283185.307179586	1851.851851851852	1	0.8401436405095772	-8.655659220968825e-10	0
6283185.307179586	1601.4014014014015	4	0.4896999482526039	-1.3505985153446663e-09	0
6283185.307179586	258.70870870870874	4	0.9151128396749328	1.0615876451218722e-09	0
6283185.307179586	2206.6566566566567	4	0.8617084295992425	1.6080495327999346e-09	0
6283185.307179586	3653.703703703704	2	0.7319348965255505	-2.9348212994279434e-10	1
6283185.307179586	1844.8948948948948	4	0.2578019930364619	4.164093766397156e-10	2
6283185.307179586	1441.3913913913914	4	1.2734763270045995	9.84261075895691e-11	2
6283185.307179586	2471.021021021021	3	-0.7317147917001384	1.5083318468486562e-09	0
6283185.307179586	1239.6396396396397	2	1.3855964407295378	-1.6399686289080963e-09	2
6283185.307179586	2749.2992992992995	1	0.7507482453663323	-1.5002605655863142e-09	0
6283185.307179586	3152.802802802803	2	-1.192180824142507	2.7809716824981e-10	2
6283185.307179586	2401.4514514514517	3	1.060905351973957	-1.7551552527254916e-09	0
6283185.307179586	3020.6206206206207	3	0.515265128317226	1.2911498539192975e-09	0
6283185.307179586	731.7817817817818	1	0.5280361278271037	-1.0831409493962348e-09	2
6283185.307179586	1510.960960960961	1	1.5308462809400298	-1.4768488466880517e-09	2
6283185.307179586	1844.8948948948948	2	0.19507855824849885	-1.3558980733543838e-09	0
6283185.307179586	2791.041041041041	4	0.7165555003918929	9.961414158841875e-10	0
6283185.307179586	1350.950950950951	3	-1.2374477285336707	-7.278193555716217e-10	1
6283185.307179586	1747.4974974974975	4	0.029780599160806887	-1.6074206573786976e-09	0
6283185.307179586	2109.259259259259	4	0.2764958584959749	-1.727817796622273e-09	0
6283185.307179586	2450.1501501501502	4	-0.7747872501034472	4.6040902156912134e-10	1
6283185.307179586	3354.5545545545547	3	-1.4381866057709327	-1.361830841813129e-09	2
6283185.307179586	1288.3383383383384	2	-0.19575745857531168	1.7492592872138168e-09	0
6283185.307179586	3598.0480480480483	4	1.0880774226775554	5.2058260976060744e-11	1
6283185.307179586	1949.2492492492493	2	1.5086941528687894	1.0596177329643305e-09	1
6283185.307179586	370.02002002002	1	1.2608167500928418	-1.9300481941105884e-09	2
6283185.307179586	3124.974974974975	4	0.3883821045111515	-7.276425615140476e-10	0
6283185.307179586	2290.1401401401404	3	-0.9726949733749187	-1.3925802913822019e-10	1
6283185.307179586	1197.897897897898	1	-1.1276589734342966	-1.8706411747233784e-09	0
6283185.307179586	314.36436436436435	2	-0.8001273751312109	-7.298412395635073e-10	2
6283185.307179586	1030.930930930931	4	1.2591982278455451	-1.301654347740919e-09	2
6283185.307179586	1288.3383383383384	4	0.8572066038895763	-1.1496527112358464e-09	0
6283185.307179586	1316.1661661661662	1	-0.04213927859252631	5.681973801537783e-10	0
6283185.307179586	2018.818818818819	4	-0.15698701238107726	6.107820883394319e-10	0
6283185.307179586	1023.973973973974	4	1.0241165893981496	2.588093301435427e-10	2
6283185.307179586	2234.4844844844847	3	0.9929641131489007	1.6723544770031619e-09	0
6283185.307179586	1121.3713713713714	3	-0.11278463564487873	-5.754068261582255e-10	0
6283185.307179586	460.46046046046047	3	-0.8032590423652766	3.278903597651338e-11	2
6283185.307179586	2575.3753753753754	4	0.3848553489920157	-1.521497748831929e-09	0
6283185.307179586	2853.6536536536537	4	0.9224948939753919	-4.388467791370086e-10	2
6283185.307179586	2568.4184184184187	4	1.1641636596413538	-1.2421333069885021e-09	0
6283185.307179586	2311.011011011011	4	-0.48834693829454046	-1.6450153594731416e-09	0
6283185.307179586	1239.6396396396397	3	-1.4182463867871247	-3.527439944745487e-10	2
6283185.307179586	2888.4384384384384	2	1.1684915637053561	-8.638042168321667e-12	2
