axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	1267.4674674674675	1	-0.6675992423177024	-1.1707528014024886e-09	0
6283185.307179586	2199.6996996997	3	-1.4836561828861348	1.88897547196961e-09	2
6283185.307179586	3034.5345345345345	2	0.35202703080404496	-1.742495961655744e-09	0
6283185.307179586	2352.7527527527527	2	0.5141874042917625	-1.873766802616163e-09	0
6283185.307179586	1281.3813813813815	1	0.7709628374912572	-3.964825279991704e-10	2
6283185.307179586	1135.2852852852852	2	1.0417305489286397	-1.4785445272727467e-09	0
6283185.307179586	2324.924924924925	2	0.34026729715139736	9.769131589582468e-11	1
6283185.307179586	2109.259259259259	1	0.4477418564908451	-7.528868646866279e-11	2
6283185.307179586	2923.223223223223	3	0.6753703546813483	-1.4188623911641544e-09	0
6283185.307179586	2401.4514514514517	1	1.0750268527874138	5.655133562156397e-10	2
6283185.307179586	1914.4644644644645	1	-0.09821744013961786	-1.147034036286641e-09	0
6283185.307179586	2255.3553553553556	3	-0.49684179486724434	-2.5199450193036913e-10	2
6283185.307179586	1462.2622622622623	1	-0.44986795947180225	-1.6033446815037357e-09	0
6283185.307179586	1177.027027027027	1	-0.2571370132679063	-4.668538873768592e-10	2
6283185.307179586	891.7917917917919	1	1.2413248307643192	1.1627795031478336e-09	2
6283185.307179586	1712.7127127127128	1	-0.6155102930789764	-9.533731408004895e-11	2
6283185.307179586	2811.911911911912	3	1.3474040439097847	-2.5721971465472834e-10	1
6283185.307179586	815.2652652652653	2	0.4812018958255937	-1.0165522497341138e-09	0
6283185.307179586	3041.4914914914916	2	-0.8557150105540373	-1.0218034846572954e-09	0
6283185.307179586	2651.901901901902	3	-0.4387652017709913	1.535509973075646e-09	0
6283185.307179586	1956.2062062062062	3	-1.1698735763426007	9.058404326567109e-10	1
6283185.307179586	1510.960960960961	1	-1.5571118751591646	1.297974578198549e-09	1
6283185.307179586	1065.7157157157158	1	0.28781687785114074	7.398731972057161e-10	0
6283185.307179586	731.7817817817818	2	0.27590903300716296	1.0749771734454198e-09	0
6283185.307179586	926.5765765765766	3	-0.43088521014765635	1.000561125699193e-09	0
6283185.307179586	690.04004004004	3	-1.4300172431352487	1.9521084918263034e-09	2
6283185.307179586	1580.5305305305305	1	1.2845015584189734	1.4647559246133511e-09	2
6283185.307179586	1580.5305305305305	3	0.6498477814211268	1.2853586006632894e-10	2
6283185.307179586	1587.4874874874874	1	0.6406409198098175	1.4041151076987916e-09	0
6283185.307179586	2283.1831831831832	2	-1.4366837966173158	1.91553339942046e-09	2
6283185.307179586	3201.5015015015015	3	-0.3653504936739158	1.232912380738802e-10	1
6283185.307179586	1392.6926926926926	3	0.6081129098076263	1.3218735873044481e-09	0
6283185.307179586	599.5995995995996	3	1.0137509059997716	1.4432562212852864e-09	2
6283185.307179586	1218.7687687687687	1	-1.11052611157303	-1.138650164622516e-09	2
6283185.307179586	1497.047047047047	3	-0.3238019969334498	6.26348597832381e-10	0
6283185.307179586	1552.7027027027027	1	0.13043895313384746	-1.9229311861105416e-09	0
6283185.307179586	1858.8088088088089	2	0.4921993534631932	-1.36033938242825e-09	0
6283185.307179586	877.877877877878	3	1.4815777606081189	-1.5607324815490716e-09	1
6283185.307179586	648.2982982982983	1	1.3616780836376896	-1.427480821507138e-09	2
6283185.307179586	1573.5735735735736	2	-1.3538316547626426	1.12344518269431e-09	1
6283185.307179586	1371.821821821822	2	0.07328947291342991	-7.154879280224366e-10	0
6283185.307179586	2749.2992992992995	2	-0.7457385863027797	-5.531923400035996e-10	0
6283185.307179586	2123.1731731731734	2	-1.5683381162979566	-1.002961322374504e-09	2
6283185.307179586	1149.1991991991993	2	0.6977884364959968	-1.4966840513303464e-09	0
6283185.307179586	1629.2292292292293	3	0.5801977609016706	5.613227003961408e-10	2
6283185.307179586	1295.2952952952953	2	0.5419701799778869	-7.29673651361447e-10	0
6283185.307179586	3632.832832832833	2	1.4272451448619048	-4.127095115995055e-10	1
6283185.307179586	717.8678678678679	1	-0.22306344611983264	1.7455114858777065e-09	0
6283185.307179586	1510.960960960961	1	-1.4439772341433306	7.076843071146176e-11	1
6283185.307179586	2255.3553553553556	2	1.2754097093431533	-1.8402272117521618e-09	0
6283185.307179586	1121.3713713713714	3	-0.2466156992963764	-6.231358813627882e-10	0
6283185.307179586	1984.034034034034	3	0.7959397193351991	2.01802047565335e-10	1
6283185.307179586	1830.980980980981	2	-0.5617940267000263	-1.2391256313268562e-09	0
6283185.307179586	877.877877877878	1	0.44781791657838266	-1.5351823157752384e-09	0
