axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angle(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
6283185.307179586	926.5765765765766	1	-1.4957641032822844	6.716621943132425e-10	1
6283185.307179586	1858.8088088088089	2	-0.9094888545719944	9.590693013505281e-10	0
6283185.307179586	1705.755755755756	3	-0.14273994447097516	5.54379798958285e-10	0
6283185.307179586	1462.2622622622623	3	-0.9248783582632825	-1.4712589479491287e-09	0
6283185.307179586	1956.2062062062062	2	1.315292246492061	-1.0374613135237062e-09	2
6283185.307179586	1524.8748748748749	2	-0.12623722657822367	-1.7429809770485455e-09	0
6283185.307179586	1086.5865865865867	2	-0.7545071156927061	1.424932692977855e-09	0
6283185.307179586	1942.2922922922924	2	0.8303338260240216	-1.903144058594899e-09	0
6283185.307179586	376.97697697697697	2	1.3554283241944507	-4.303412766243447e-10	2
6283185.307179586	1664.014014014014	2	0.8412649307717945	-8.78029378906963e-10	0
6283185.307179586	1441.3913913913914	2	0.8205163014283205	-1.9743645737114478e-11	1
6283185.307179586	1830.980980980981	2	1.227612346751438	-9.998489933290943e-10	1
6283185.307179586	1093.5435435435436	3	1.2760810645417076	-1.9810506531636607e-10	1
6283185.307179586	2352.7527527527527	1	0.650165042133461	5.5534455484132897e-11	2
6283185.307179586	1893.5935935935936	1	-0.33462712547973217	-1.8034488500009302e-10	1
6283185.307179586	2978.878878878879	1	0.6836858835718003	-2.107758237251427e-10	2
6283185.307179586	1830.980980980981	1	-1.19489567263574	1.0873379172275143e-09	1
6283185.307179586	1740.5405405405406	2	0.9726542782595935	4.485388016115739e-10	1
6283185.307179586	3062.3623623623625	2	0.6203887584551242	1.4542430193684178e-09	0
6283185.307179586	2137.087087087087	3	-0.010484362272644487	-1.0453490758341683e-09	0
6283185.307179586	1775.3253253253254	1	0.6561634105722973	1.8474554818261636e-09	0
6283185.307179586	1051.801801801802	3	0.7783926167929884	5.877213208375764e-10	2
6283185.307179586	2770.1701701701704	1	-0.2718469902429752	-1.0453900081107556e-09	0
6283185.307179586	2651.901901901902	2	-1.1667084401863919	3.116318270742632e-10	2
6283185.307179586	1956.2062062062062	3	-0.8512834598915338	1.619362871926252e-09	0
6283185.307179586	1726.6266266266266	3	-0.16806132276548258	1.4636371488523891e-09	0
6283185.307179586	2373.6236236236236	1	-1.3197945827934834	-1.938344260481319e-09	0
6283185.307179586	1879.6796796796798	1	-1.2391571889152828	-1.3910355287438807e-09	1
6283185.307179586	1643.143143143143	3	1.318589014600391	-2.9273356101155774e-10	2
6283185.307179586	1949.2492492492493	1	-0.667758706488502	-8.239558867503054e-10	0
6283185.307179586	2123.1731731731734	3	1.3127316955003523	7.531104889472472e-11	1
6283185.307179586	2464.064064064064	2	0.5463847850585699	-3.390689550721522e-10	1
6283185.307179586	1684.884884884885	2	0.365113869349748	-1.6992954765173176e-09	0
6283185.307179586	759.6096096096096	3	-0.7756641495831748	7.590976207135969e-12	2
6283185.307179586	2832.7827827827828	1	0.19263905462045883	-1.6630126982493345e-09	0
6283185.307179586	1017.017017017017	3	1.2315773910098216	-3.4445354275233165e-10	2
6283185.307179586	2192.742742742743	2	-0.801824715047914	1.2402385978517745e-09	0
6283185.307179586	1886.6366366366367	2	-0.6350707086936288	1.2024650772171497e-09	0
6283185.307179586	1086.5865865865867	3	1.0496906691414085	1.973855014835805e-09	0
6283185.307179586	996.1461461461462	3	-1.0530930259460285	2.7011826886037573e-10	2
6283185.307179586	2415.3653653653655	1	0.3783856977838098	-7.388402898081071e-10	0
6283185.307179586	1935.3353353353355	1	-1.558882395105441	1.3719071219393933e-09	1
6283185.307179586	2317.967967967968	3	0.33138322501812945	1.4869821122422363e-09	0
6283185.307179586	787.4374374374374	2	1.1248454764897664	-7.725610151817106e-10	2
6283185.307179586	1531.8318318318318	2	0.468990845840918	-1.8262112952552796e-09	0
6283185.307179586	2151.001001001001	3	-1.3633741742429908	8.827072105980705e-10	2
6283185.307179586	3180.6306306306305	2	0.3505762305571827	-4.787019055112377e-10	0
6283185.307179586	2811.911911911912	2	-1.0528830712452235	-6.247756647125864e-10	1
6283185.307179586	1740.5405405405406	1	-1.5042749666544384	6.149483504261479e-10	2
6283185.307179586	2450.1501501501502	3	0.5185237663650417	-5.513476335606504e-10	0
6283185.307179586	3389.3393393393394	3	0.5286504505407277	-1.7730256105212689e-09	0
6283185.307179586	1705.755755755756	3	-0.7517430622046692	-1.8594408014618537e-09	0
6283185.307179586	1747.4974974974975	3	0.29982509516788114	-7.241789257169292e-10	0
6283185.307179586	1497.047047047047	3	-0.26291356915914577	-1.0133892331370463e-09	0
6283185.307179586	2032.7327327327328	1	1.250586372159189	1.1949846261372424e-09	1
6283185.307179586	1886.6366366366367	2	0.4278062536295262	-1.71556320888797e-09	0
6283185.307179586	1469.2192192192192	3	-0.03045118057854812	-9.69174646054817e-10	0
6283185.307179586	1970.1201201201202	1	1.1535559476275652	-1.930621041024941e-09	0
6283185.307179586	1302.2522522522522	3	0.026024751665918222	-7.906576306982892e-11	2
6283185.307179586	662.2122122122122	2	0.5053533114403916	-1.6721993391829044e-09	0
6283185.307179586	1670.970970970971	2	0.09017119985369715	-5.48243024211106e-10	0
6283185.307179586	3131.931931931932	1	-0.5568992276612315	-6.755093765193264e-10	0
6283185.307179586	1789.2392392392394	1	0.44526391476697036	-1.582423664345843e-09	0
6283185.307179586	1316.1661661661662	3	-1.0350239334772773	-1.8097823021017715e-09	0
6283185.307179586	1594.4444444444446	3	1.34525914477334	1.707725146663457e-09	2
6283185.307179586	1844.8948948948948	3	0.6802685780270799	-2.35144269117515e-10	2
6283185.307179586	2589.289289289289	1	-0.5003846805366312	-1.590277046441476e-09	0
6283185.307179586	1448.3483483483483	1	0.1677447694789218	9.719313308315724e-10	0
6283185.307179586	1712.7127127127128	1	-1.342485786410486	-2.7945731804453763e-10	1
6283185.307179586	2046.6466466466468	3	-0.21794247496228403	-1.8409658587714325e-09	0
6283185.307179586	1413.5635635635635	1	-0.7993218607703388	-1.3456838437702934e-09	0
6283185.307179586	2095.3453453453453	2	0.8153330949809496	8.954175786626617e-11	2
6283185.307179586	1190.940940940941	1	1.060721685459713	1.8692343073603655e-09	0
6283185.307179586	1337.0370370370372	2	1.4517106671229199	1.3298830265825e-09	2
6283185.307179586	2178.828828828829	2	-1.3654237835293213	1.7508144117855745e-09	1
6283185.307179586	1295.2952952952953	1	0.5694930871191106	1.3703035804612296e-09	0
6283185.307179586	1650.1001001001002	3	-1.0392030004408572	-1.1965017787115233e-10	2
6283185.307179586	2603.2032032032034	1	-0.37675208313503084	-1.4153242896964226e-09	0
6283185.307179586	808.3083083083084	1	-1.3582039364158716	-1.1475115394816898e-09	2
6283185.307179586	2213.613613613614	3	-0.6575720306148536	9.118569652018873e-12	2
6283185.307179586	787.4374374374374	3	-0.4679125958712971	9.15232107257654e-10	2
6283185.307179586	1190.940940940941	3	-0.2408906618608735	7.616048466734793e-10	0
6283185.307179586	2220.5705705705705	3	-0.23428852862885585	6.716237300889224e-11	2
6283185.307179586	1754.4544544544544	2	-0.9649354525062754	-1.4313307887459465e-09	0
6283185.307179586	1761.4114114114116	1	1.1331704329906978	-1.7215867285341406e-09	0
6283185.307179586	1163.113113113113	1	0.2924438921269046	-1.1762275884204147e-09	0
6283185.307179586	3250.2002002002005	1	-0.9202368245685659	1.071905402955561e-09	0
6283185.307179586	1044.8448448448448	3	-0.8236186056477197	-1.521302066374759e-09	0
6283185.307179586	286.5365365365366	2	-0.7163338631408167	-1.4578465581654775e-09	0
6283185.307179586	1357.9079079079079	2	-1.4216255766949888	1.0969178462402082e-09	1
6283185.307179586	989.1891891891892	3	1.1479837127023518	-9.556065063949566e-10	2
6283185.307179586	1364.864864864865	2	-0.9828621013822184	1.6970937847081117e-09	0
6283185.307179586	1810.11011011011	1	1.2091512309536792	-9.712471299932425e-10	2
6283185.307179586	1643.143143143143	1	-0.45106445841112786	6.344491823424573e-10	0
6283185.307179586	1566.6166166166167	1	0.28850379606350973	-8.781769038587601e-10	0
6283185.307179586	898.7487487487488	1	-1.36025376421124	-4.930724118983849e-10	1
6283185.307179586	808.3083083083084	3	-1.241308073172411	-6.319789522027791e-10	2
6283185.307179586	2443.193193193193	1	-0.2452652931826922	1.3410706999463156e-09	0
6283185.307179586	2422.322322322322	2	1.0081097941572037	1.7216538479458898e-09	0
6283185.307179586	418.7187187187187	3	0.9967199123918684	-1.2841989793405883e-09	0
6283185.307179586	1566.6166166166167	2	1.4105061924666193	-1.327267547762133e-09	1
6283185.307179586	3563.2632632632635	2	0.026133731085819623	8.919459173469229e-10	0
6283185.307179586	1524.8748748748749	3	-0.1734330810066984	-1.8396195429335209e-09	0
6283185.307179586	3257.157157157157	3	1.2724999255261493	-1.0389130025396587e-09	1
6283185.307179586	870.9209209209209	1	-0.7168911022055203	-1.0563793651436804e-09	2
6283185.307179586	710.910910910911	2	0.32211295264855866	6.157243872216847e-10	2
6283185.307179586	1197.897897897898	3	-1.4989194558728285	1.6122636053216213e-09	2
6283185.307179586	1177.027027027027	3	1.3215717203634472	1.45412669239107e-09	1
6283185.307179586	1914.4644644644645	1	-0.1404774844026524	8.236193110617907e-10	0
6283185.307179586	1851.851851851852	2	-0.24720714358626372	2.794157262490383e-10	1
6283185.307179586	954.4044044044044	1	-1.19944977977235	7.649711638809709e-10	2
6283185.307179586	1079.6296296296296	3	0.3856194040384362	-3.8914200290281373e-10	1
6283185.307179586	912.6626626626627	2	0.8860416576650856	-1.871097554546677e-09	0
6283185.307179586	1719.6696696696697	3	1.3104825542196812	-1.6423192122466525e-09	1
6283185.307179586	2011.8618618618618	3	0.7910090888680679	1.6614508458687107e-10	2
6283185.307179586	1977.077077077077	3	-0.6027960992093885	-5.851167413738865e-10	0
6283185.307179586	1594.4444444444446	1	0.565544605715703	1.8070734710993789e-09	0
6283185.307179586	571.7717717717718	1	-0.520873734665823	-1.9150942049194875e-09	0
6283185.307179586	2157.957957957958	2	-0.8919971124341507	-1.935725313984043e-09	0
6283185.307179586	1851.851851851852	3	1.5234050725441906	1.781038259393308e-09	1
6283185.307179586	3375.4254254254256	1	-1.2014176002925543	1.1388024809040606e-09	0
6283185.307179586	1810.11011011011	3	-0.6854467604077485	3.399854307496927e-10	1
6283185.307179586	1190.940940940941	2	-1.4695130348805636	-3.19197358351984e-10	1
6283185.307179586	3020.6206206206207	1	0.8789152961344318	1.7895414514998981e-09	0
6283185.307179586	1789.2392392392394	3	-0.262513165565772	-8.606298317621865e-10	0
6283185.307179586	1330.08008008008	2	0.09582527217613657	-1.3045378662676068e-09	0
6283185.307179586	1726.6266266266266	3	-0.33956844980491585	-8.616633311559934e-10	0
6283185.307179586	919.6196196196197	2	-1.526033121211286	-1.8582690952910876e-09	2
6283185.307179586	1163.113113113113	3	1.4802399352764715	-4.489997967969459e-10	2
6283185.307179586	1288.3383383383384	3	-0.40958661644155336	-1.5400434097158466e-09	0
6283185.307179586	1677.927927927928	2	-0.36941197925107194	3.875667669502608e-10	2
6283185.307179586	1594.4444444444446	1	-1.4631021747637485	-1.884354732401567e-09	1
6283185.307179586	2171.871871871872	3	-0.9431442957569475	-1.0431221603625689e-09	0
6283185.307179586	1010.0600600600601	1	0.9297054762218049	1.4995849712962627e-09	0
6283185.307179586	829.1791791791792	1	1.0790251526223686	1.7619902698698653e-09	0
6283185.307179586	1997.947947947948	2	0.3099245287208072	1.191991271877447e-09	0
6283185.307179586	1573.5735735735736	3	-1.533213310740776	6.26340273584963e-10	2
6283185.307179586	2707.5575575575576	2	0.8360718131478011	1.763987212742761e-09	0
6283185.307179586	1343.993993993994	2	-0.3471911273167303	1.816799634552029e-09	0
6283185.307179586	1183.983983983984	2	-0.7979721426144573	1.2398044047481771e-09	0
6283185.307179586	2700.6006006006005	3	-1.124471663158044	1.7961544615253362e-10	2
6283185.307179586	2234.4844844844847	2	-0.7229665823443912	3.8243782003291184e-10	1
6283185.307179586	523.0730730730731	2	1.3630020872162372	1.101238878521754e-09	2
6283185.307179586	1761.4114114114116	2	-1.211030157304801	-1.0801020903756029e-11	2
6283185.307179586	968.3183183183183	1	0.20678661831833578	-1.5106212082045504e-10	2
6283185.307179586	1984.034034034034	3	-1.2632184454812345	-1.9219493198798853e-09	0
6283185.307179586	1232.6826826826828	2	-1.1311261064238582	-1.6706224146033773e-09	0
6283185.307179586	2422.322322322322	3	0.4130419638691145	1.0931428289140122e-09	0
6283185.307179586	1371.821821821822	1	-0.10568873316405658	-5.494705829493917e-10	2
6283185.307179586	1023.973973973974	3	1.298705829967695	-1.9634662154989175e-09	1
6283185.307179586	2171.871871871872	2	-1.2895792412726772	1.0587696501686807e-09	2
6283185.307179586	1309.2092092092093	2	0.7057718175442385	3.457302601571334e-10	2
6283185.307179586	2693.643643643644	2	-0.46262919802576086	-1.0165198461867006e-09	0
6283185.307179586	2185.7857857857857	1	-1.3903960041609145	6.851478833303887e-10	1
6283185.307179586	2290.1401401401404	2	0.43097121648663306	2.6062214549591775e-10	2
6283185.307179586	3201.5015015015015	3	1.5126293308633927	-1.2735948047285067e-09	1
6283185.307179586	843.0930930930931	1	-0.05970468668649431	-8.686181653901489e-10	2
6283185.307179586	2283.1831831831832	1	1.3338900936728746	1.662098140218615e-09	1
6283185.307179586	613.5135135135135	3	-0.6449594835055541	-1.2900175231137926e-09	0
6283185.307179586	2331.881881881882	1	0.5100601693257651	8.7589357938698e-10	0
6283185.307179586	1149.1991991991993	1	-0.008810706734042606	1.0827873787436318e-09	0
6283185.307179586	1712.7127127127128	1	0.6996573131272319	-1.3916471627521507e-09	0
6283185.307179586	1413.5635635635635	1	1.4608824958043054	4.1861525205614734e-10	2
6283185.307179586	1476.176176176176	2	-1.4171174785559058	1.2330504033273457e-09	1
6283185.307179586	1921.4214214214214	2	-1.0923890154301323	-1.4396791682407899e-09	0
6283185.307179586	1900.5505505505505	1	0.4963747940011318	4.6339026885088126e-10	1
6283185.307179586	1698.7987987987988	2	-1.139183484657442	1.7044661883185972e-09	0
6283185.307179586	2004.904904904905	3	1.2184761965728326	-1.6498778037686748e-09	0
6283185.307179586	2582.3323323323325	3	1.2432816821875479	-6.29868159340075e-10	2
6283185.307179586	2471.021021021021	1	-0.7150222274158592	8.524737670152148e-10	0
6283185.307179586	1267.4674674674675	3	0.7120934124125369	1.1414109084394376e-09	0
6283185.307179586	1037.887887887888	1	-1.2963124426252721	-1.1284892029290844e-09	2
6283185.307179586	530.03003003003	3	-0.4534792876551219	-2.9736642434552175e-10	0
6283185.307179586	1058.7587587587586	2	-0.7722850396408478	4.789442799868888e-10	2
6283185.307179586	2220.5705705705705	3	-0.8630890044100248	-1.2687354333991881e-09	0
6283185.307179586	1552.7027027027027	1	-0.08526152317430791	-1.4442338933804475e-09	0
6283185.307179586	2519.7197197197197	1	1.5487354408646103	-2.501411891435486e-10	2
6283185.307179586	1497.047047047047	2	-1.151965183488048	-1.8244280590665425e-09	0
6283185.307179586	3611.961961961962	3	0.41321831670949516	5.052005220912178e-10	0
6283185.307179586	2714.5145145145148	3	-0.8859487164105717	-5.527865043877736e-10	1
6283185.307179586	1754.4544544544544	2	-0.05366732988809764	1.52223296004488e-09	0
6283185.307179586	1093.5435435435436	3	-0.2680268046325709	1.29917116758803e-09	0
6283185.307179586	766.5665665665666	2	1.2915784247475783	-7.583858159077922e-10	1
6283185.307179586	1142.2422422422424	1	-0.7042123755811402	2.7715307498932127e-10	2
6283185.307179586	3104.1041041041044	1	-0.9873695521020229	6.766987514309732e-10	0
6283185.307179586	2081.4314314314315	3	-0.6890540680503265	-1.084777150467055e-09	0
6283185.307179586	439.5895895895896	3	-1.5102340998798596	-9.80479416714785e-11	1
6283185.307179586	5065.9659659659665	2	0.9353015263676681	-3.5477738848797055e-10	1
6283185.307179586	1698.7987987987988	2	-0.5196005133268649	-1.8244736161365181e-09	0
6283185.307179586	1726.6266266266266	1	-1.46178599251639	-1.4647972931122367e-09	2
6283185.307179586	641.3413413413414	1	1.32921862330106	-1.7773935803849842e-09	2
6283185.307179586	1977.077077077077	3	0.9094125820854226	5.097780412834127e-10	1
6283185.307179586	2951.051051051051	2	0.9677033016043479	1.2491614227427204e-09	0
6283185.307179586	2387.5375375375374	1	-1.4806207115972128	-9.970399154237556e-10	1
6283185.307179586	1197.897897897898	1	-1.0610309461786023	9.63972408085577e-10	1
6283185.307179586	2311.011011011011	1	-0.9611570635311429	-5.504937933151864e-10	2
6283185.307179586	1580.5305305305305	3	-1.196539605552581	1.3934059950111385e-09	1
6283185.307179586	1142.2422422422424	3	-0.465280850651806	1.5371467170059764e-09	0
6283185.307179586	2088.388388388388	1	0.7920400013268853	1.817547484159499e-09	0
6283185.307179586	1288.3383383383384	3	1.2712262908358718	8.211034539245272e-10	2
6283185.307179586	1302.2522522522522	1	-1.3187882671621174	1.4403223682504682e-09	2
6283185.307179586	1977.077077077077	2	-0.6256393360918394	6.515203297743669e-11	1
6283185.307179586	2491.891891891892	3	-0.35403133090323813	-1.236763052650416e-09	0
6283185.307179586	655.2552552552553	3	1.387348961714776	3.7949941041199906e-10	2
6283185.307179586	1517.917917917918	1	-1.268424253987886	-1.2139696332130755e-09	2
6283185.307179586	1984.034034034034	2	-1.1958001287269358	1.9386548335354278e-09	0
6283185.307179586	1253.5535535535537	1	-1.3756638074726286	1.238939325482863e-09	2
6283185.307179586	2081.4314314314315	3	0.20783229516021873	7.895769128652665e-10	0
6283185.307179586	2276.226226226226	3	0.29631256623457713	1.511223914281675e-09	0
6283185.307179586	2053.603603603604	2	0.3689915879915022	1.765772083464205e-09	0
6283185.307179586	1977.077077077077	3	-0.7947749759827093	7.266821795199635e-10	0
6283185.307179586	1378.7787787787788	3	0.18605465154661305	-1.5472172866968013e-09	0
6283185.307179586	2067.5175175175173	2	0.8560058614034456	-1.6615632486937317e-09	0
6283185.307179586	1170.0700700700702	2	0.569134626397799	-4.1327075525254084e-10	2
6283185.307179586	1239.6396396396397	1	1.275096812584163	-1.33467714473165e-09	1
6283185.307179586	1295.2952952952953	3	0.2841436024876427	-1.1534253912337338e-09	0
6283185.307179586	2589.289289289289	1	-0.4461959319668418	8.875696388302952e-11	2
6283185.307179586	1559.6596596596596	1	0.41085332890141224	1.3666201059347248e-09	0
6283185.307179586	1615.3153153153153	3	1.1452150344864451	-1.8304216766879558e-09	0
6283185.307179586	1316.1661661661662	1	-0.5608249597163686	4.556050309270406e-10	1
6283185.307179586	1997.947947947948	2	1.0412034495156672	1.5720143383776338e-10	2
6283185.307179586	1163.113113113113	1	-1.067636222372568	7.055556682056159e-10	2
6283185.307179586	2004.904904904905	2	-0.6580170172701924	1.5896404236405457e-09	0
6283185.307179586	2839.73973973974	2	-1.134879466677582	-1.8807894157470835e-09	0
6283185.307179586	2540.5905905905906	1	-0.9298761388959943	1.4693732617111148e-09	0
6283185.307179586	1990.9909909909911	3	-1.0067030759974271	-1.4137453892094186e-09	0
6283185.307179586	1837.937937937938	3	1.380473589716531	3.723678883382739e-10	1
6283185.307179586	1997.947947947948	1	-0.25958840167190544	1.7101999648866617e-09	0
6283185.307179586	1378.7787787787788	3	1.3538828635093414	1.0890166144480856e-09	1
6283185.307179586	2505.805805805806	1	0.20404277385350533	1.8844041086601938e-09	0
6283185.307179586	1559.6596596596596	1	-1.508004237204147	2.4689971859759183e-10	2
6283185.307179586	1587.4874874874874	3	-0.020550161213985785	1.6571834150367523e-09	0
6283185.307179586	1747.4974974974975	2	-1.05879300141268	9.41801638480332e-10	1
6283185.307179586	1928.3783783783783	3	-1.303182585987849	-1.839173413079914e-09	0
6283185.307179586	1441.3913913913914	1	0.820147870738209	-3.4714143950236577e-10	2
6283185.307179586	1844.8948948948948	3	1.354617429678889	-2.0016700463597822e-10	1
6283185.307179586	530.03003003003	1	-1.5179474515011804	-3.733784373502827e-11	2
6283185.307179586	2144.0440440440443	3	0.21276850589266028	1.0990777204740366e-09	0
6283185.307179586	2060.5605605605606	2	0.2715449109169159	-1.2796318069053342e-10	1
6283185.307179586	1309.2092092092093	1	-0.21943951760945546	1.1632023790686572e-09	0
6283185.307179586	1761.4114114114116	3	-0.5003071249465489	1.7683280462147699e-09	0
6283185.307179586	1872.7227227227227	1	0.6947803408201119	-1.2841175898226286e-09	0
6283185.307179586	2067.5175175175173	3	-0.8867392638355146	-1.9653079381839283e-10	1
6283185.307179586	2610.16016016016	2	-1.228190124830671	-1.1457256614382386e-09	1
6283185.307179586	3131.931931931932	3	-1.3077048430926108	6.478663985951039e-10	2
6283185.307179586	898.7487487487488	2	-1.2382667653470594	-9.7256487578658e-10	1
6283185.307179586	2234.4844844844847	1	-0.8166136459458622	-1.6047929916891182e-09	0
6283185.307179586	1469.2192192192192	3	1.0583397340538148	1.2341776546596631e-09	0
6283185.307179586	1232.6826826826828	3	-0.18965563504753602	1.429376695484062e-10	2
6283185.307179586	2088.388388388388	3	-1.5481099130849416	-1.532353871991652e-09	2
6283185.307179586	1399.6496496496497	2	0.47777436999315226	-1.2073199728018392e-09	0
6283185.307179586	1504.004004004004	2	-0.06204816367170918	6.919899746381616e-10	0
6283185.307179586	1142.2422422422424	1	-0.7930719480487756	1.7471379087658476e-09	0
6283185.307179586	543.943943943944	1	-0.536897158722129	-5.417071027644664e-10	1
6283185.307179586	1622.2722722722724	2	-0.5945631205238938	-4.2392568606585625e-10	1
6283185.307179586	3055.4054054054054	2	0.47692600505916083	1.7220386734899416e-09	0
6283185.307179586	1844.8948948948948	3	-1.3097965489407755	1.5429562694592592e-09	2
6283185.307179586	1545.7457457457458	3	-0.8191822557473294	6.810199612286511e-10	2
6283185.307179586	3438.038038038038	1	-0.2609719296768134	-1.0068923802740382e-09	0
6283185.307179586	1023.973973973974	2	1.0102351262374807	-1.5806688671293485e-10	2
6283185.307179586	1274.4244244244244	2	1.4471440499894213	1.8356350439808736e-09	2
6283185.307179586	1824.0240240240241	2	-0.2984194050976128	-7.702418809374129e-10	0
6283185.307179586	2011.8618618618618	2	0.5583064422639974	3.8325945014973045e-10	2
6283185.307179586	1684.884884884885	1	-0.7591806336752793	-1.8979399803166113e-09	0
6283185.307179586	1963.1631631631633	3	-0.6926461742660777	-6.312874369820737e-10	0
6283185.307179586	1100.5005005005005	2	1.5651280344003666	-6.904779741518233e-10	1
6283185.307179586	4098.94894894895	3	-1.212085677904692	-1.1729772713165798e-09	0
6283185.307179586	1504.004004004004	1	-0.5449320820703232	-1.5750942064890386e-10	1
6283185.307179586	1740.5405405405406	1	-1.4631864094286253	9.64366361112933e-10	2
6283185.307179586	2102.3023023023025	1	-0.9455061349854879	-4.876263552756384e-10	1
6283185.307179586	1378.7787787787788	1	-0.78339825943694	1.5897551896979868e-09	0
6283185.307179586	1615.3153153153153	3	0.16150710647504551	-1.1857702718486286e-10	2
6283185.307179586	1142.2422422422424	2	1.4681551942550919	-9.876334938946762e-10	2
6283185.307179586	1399.6496496496497	1	0.5761815750505987	9.577928103951787e-10	0
6283185.307179586	1399.6496496496497	1	-0.6243273415653435	-3.9509098488122955e-10	2
6283185.307179586	2721.4714714714714	1	-0.8638127906256128	1.4627951800830394e-09	0
6283185.307179586	996.1461461461462	1	-0.2149540496356237	4.850335387697169e-10	0
6283185.307179586	3006.706706706707	1	1.2366957949487905	-8.07121629808182e-10	1
6283185.307179586	1782.2822822822823	1	-0.44033763328521847	-8.256251428422396e-10	0
6283185.307179586	1149.1991991991993	1	0.3880938912454004	-8.314536732084186e-10	0
6283185.307179586	3507.607607607608	1	-0.1463824980964401	-1.4943036960991205e-09	0
6283185.307179586	1886.6366366366367	2	-0.36733333640644905	2.4198429331239256e-10	1
6283185.307179586	1677.927927927928	3	-0.40390050775779995	-4.044427393008987e-10	1
6283185.307179586	1573.5735735735736	3	-0.9192774714202538	-1.906988985074916e-09	0
6283185.307179586	2450.1501501501502	3	0.17874193699021124	1.6711922981433305e-09	0
6283185.307179586	1413.5635635635635	3	-1.5406809599931617	9.69765253304119e-10	2
6283185.307179586	2053.603603603604	3	0.8933883376374667	-1.768070743920287e-10	2
6283185.307179586	2429.2792792792793	1	1.3545549842038187	-1.4288466953269356e-09	1
6283185.307179586	877.877877877878	1	-1.5425928039132284	-1.6272812527169008e-09	1
6283185.307179586	1601.4014014014015	1	-1.1951891324434474	1.1234741238322672e-09	1
6283185.307179586	1183.983983983984	2	1.1064679023450088	7.367440615172535e-10	2
6283185.307179586	2081.4314314314315	3	-1.0750382921944188	3.118101344157874e-10	2
6283185.307179586	2450.1501501501502	3	-1.2666739651865706	1.6778568681697849e-09	0
6283185.307179586	2728.4284284284286	3	-1.42119589817858	9.848050529859803e-10	2
6283185.307179586	2338.838838838839	2	0.6372447279306743	-5.352259239608409e-10	0
6283185.307179586	2109.259259259259	3	-1.2571214197907612	-1.6606964109113723e-09	0
6283185.307179586	1573.5735735735736	2	1.3293093771631028	1.9450091185495577e-09	1
6283185.307179586	1093.5435435435436	2	1.4994030319435994	-1.5905035260796214e-09	2
6283185.307179586	3472.822822822823	3	-1.330265625732876	1.0165317462637217e-10	2
