axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angleXY(rads) 	 angleZ(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
3141592.653589793	2626.5765765765764	1	0.26973270258094195	0.9995976625058436	-1.0753768844221107e-09	2
3141592.653589793	2715.765765765766	2	1.2217304763960306	-1.2534637355232003	-1.798994974874372e-09	0
3141592.653589793	976.5765765765766	3	0.3331992208352812	-0.9043978851243344	-7.738693467336684e-10	2
3141592.653589793	2299.5495495495497	3	-1.0313309216330129	0.17453292519943298	5.326633165829144e-10	1
3141592.653589793	1704.954954954955	3	0.6822650712341471	1.380396772031879	6.13065326633166e-10	1
3141592.653589793	1417.5675675675675	1	1.348663512904709	1.348663512904709	7.336683417085429e-10	0
3141592.653589793	1744.5945945945946	1	0.9678644033786736	0.3331992208352812	-1.4572864321608043e-09	0
3141592.653589793	2086.4864864864867	3	-0.30146596170811146	0.7457315894884862	3.115577889447235e-10	0
3141592.653589793	1823.873873873874	3	0.9043978851243346	-1.5707963267948966	1.909547738693466e-10	2
3141592.653589793	2770.2702702702704	2	-0.015866629563584755	1.4121300311590486	-4.120603015075377e-10	2
3141592.653589793	1660.3603603603603	2	-1.0630641807601826	-0.6505318121069773	-1.577889447236181e-09	1
3141592.653589793	431.5315315315315	2	-0.3649324799624507	-1.5073298085405573	1.135678391959799e-09	2
3141592.653589793	733.7837837837837	2	1.2534637355232006	-0.42839899821678995	1.2964824120603016e-09	1
3141592.653589793	931.981981981982	2	-0.6822650712341469	1.1582639581416916	-5.527638190954775e-10	2
3141592.653589793	2388.738738738739	1	-0.5870652938526381	0.17453292519943298	1.1055276381909546e-10	2
3141592.653589793	3087.387387387387	2	0.11106640694509373	0.7457315894884862	1.21608040201005e-09	1
3141592.653589793	1868.4684684684685	1	-0.9678644033786736	-1.1265306990145216	-1.939698492462312e-09	0
3141592.653589793	1858.5585585585586	3	0.26973270258094195	-1.443863290286218	1.115577889447236e-09	2
3141592.653589793	1288.7387387387387	2	1.28519699465037	0.6505318121069776	-7.035175879396969e-11	1
3141592.653589793	2700.900900900901	2	-1.4755965494133876	-0.6505318121069773	9.045226130653257e-11	0
3141592.653589793	3236.036036036036	3	0.42839899821678995	-0.3966657390896202	-1.909547738693468e-10	2
3141592.653589793	1903.1531531531532	3	-1.2534637355232003	-0.5553320347254684	-8.542713567839198e-10	1
3141592.653589793	3265.765765765766	3	-0.46013225734395946	-1.3803967720318788	-1.35678391959799e-09	2
3141592.653589793	1700.0	2	-0.3649324799624507	-1.189997217268861	3.316582914572864e-10	1
3141592.653589793	2274.774774774775	2	0.9361311442515041	1.5073298085405575	1.6180904522613065e-09	1
3141592.653589793	2215.3153153153153	2	0.9678644033786736	-0.047599888690754266	1.9195979899497486e-09	0
3141592.653589793	1908.1081081081081	1	0.6822650712341471	0.8091981077428256	9.547738693467338e-10	2
3141592.653589793	2765.3153153153153	2	-0.7774648486156558	-1.5390630676677268	-1.035175879396985e-09	1
3141592.653589793	3092.3423423423424	2	-0.9995976625058433	-0.5553320347254684	1.5979899497487436e-09	1
3141592.653589793	961.7117117117117	3	0.6187985529798077	1.2217304763960306	3.5175879396984926e-10	0
3141592.653589793	1620.7207207207207	2	-0.7774648486156558	0.8409313668699951	-4.723618090452262e-10	2
3141592.653589793	2864.4144144144143	2	-1.1582639581416914	-0.047599888690754266	9.346733668341709e-10	0
3141592.653589793	1080.6306306306305	3	-1.3169302537775396	1.380396772031879	1.819095477386935e-09	2
3141592.653589793	2492.7927927927926	2	-1.1582639581416914	0.7457315894884862	-1.1959798994974876e-09	0
3141592.653589793	2160.810810810811	1	0.8091981077428256	-0.17453292519943298	-1.2763819095477387e-09	2
3141592.653589793	2477.927927927928	1	-1.5073298085405573	-1.5073298085405573	1.3768844221105527e-09	0
3141592.653589793	1026.126126126126	3	-0.17453292519943298	0.8409313668699951	-2.3115577889447236e-10	0
3141592.653589793	2046.8468468468468	1	-0.6187985529798077	-1.4755965494133876	9.748743718592967e-10	1
3141592.653589793	2309.4594594594596	1	-1.0947974398873521	0.11106640694509373	1.4974874371859296e-09	2
3141592.653589793	1937.837837837838	2	1.348663512904709	1.1582639581416916	3.015075376884433e-11	2
3141592.653589793	1888.2882882882882	2	0.5553320347254687	-0.8091981077428254	-6.331658291457286e-10	0
3141592.653589793	2438.288288288288	1	0.5553320347254687	0.5870652938526382	1.6381909547738694e-09	2
3141592.653589793	550.4504504504505	3	0.5235987755982991	0.2062661843266027	-5.728643216080402e-10	0
3141592.653589793	1452.2522522522522	1	0.2062661843266027	-0.11106640694509373	-5.326633165829146e-10	0
3141592.653589793	2596.846846846847	1	-1.3803967720318788	1.28519699465037	9.748743718592967e-10	2
3141592.653589793	867.5675675675676	1	-0.42839899821678995	-0.079333147817924	-2.7135678391959813e-10	1
3141592.653589793	550.4504504504505	3	0.39666573908962044	0.39666573908962044	-8.14070351758794e-10	2
3141592.653589793	1957.6576576576576	3	-1.4121300311590483	0.9995976625058436	1.7185929648241205e-09	0
3141592.653589793	1590.990990990991	2	-1.1265306990145216	-0.5553320347254684	4.924623115577891e-10	2
3141592.653589793	1685.1351351351352	2	-0.5235987755982987	1.189997217268861	8.743718592964822e-10	1
3141592.653589793	1333.3333333333333	2	-0.9678644033786736	0.4601322573439597	7.738693467336682e-10	1
3141592.653589793	1635.5855855855857	1	-1.2534637355232003	1.031330921633013	-1.2361809045226131e-09	2
3141592.653589793	1229.2792792792793	1	1.1582639581416916	-1.0313309216330129	7.939698492462311e-10	0
3141592.653589793	2200.4504504504503	3	1.126530699014522	-0.7457315894884862	1.5075376884422123e-10	2
3141592.653589793	1006.3063063063063	3	1.475596549413388	0.23799944345377222	-1.3366834170854274e-09	0
3141592.653589793	1714.8648648648648	2	1.0630641807601826	1.475596549413388	4.924623115577891e-10	2
3141592.653589793	3042.7927927927926	1	-1.348663512904709	1.031330921633013	1.4170854271356785e-09	2
3141592.653589793	2036.936936936937	1	1.0947974398873521	0.26973270258094195	-1.2160804020100505e-09	2
3141592.653589793	1437.3873873873874	3	-0.7774648486156558	-0.2062661843266025	-1.708542713567839e-10	2
3141592.653589793	1610.8108108108108	2	1.189997217268861	0.5553320347254687	-1.9798994974874372e-09	0
3141592.653589793	2904.054054054054	2	-0.26973270258094173	0.6822650712341471	4.321608040201004e-10	1
3141592.653589793	1442.3423423423424	3	1.2534637355232006	-0.6187985529798077	-1.035175879396985e-09	0
3141592.653589793	2468.018018018018	3	-0.5870652938526381	0.17453292519943298	1.4773869346733667e-09	2
3141592.653589793	1967.5675675675675	1	-0.6822650712341469	1.0630641807601826	1.015075376884422e-09	1
3141592.653589793	2145.945945945946	3	-0.9995976625058433	0.4918655164711292	1.015075376884422e-09	1
3141592.653589793	1858.5585585585586	3	0.5235987755982991	0.5870652938526382	-7.738693467336684e-10	1
3141592.653589793	2884.2342342342345	1	1.539063067667727	-0.23799944345377222	4.924623115577891e-10	2
3141592.653589793	2339.189189189189	3	-0.7457315894884862	-0.42839899821678995	1.1959798994974876e-09	2
3141592.653589793	1843.6936936936936	2	1.4121300311590486	0.11106640694509373	9.346733668341709e-10	1
3141592.653589793	862.6126126126126	1	0.11106640694509373	-0.8091981077428254	-1.4371859296482414e-09	1
3141592.653589793	2344.1441441441443	2	-1.5390630676677268	0.26973270258094195	1.115577889447236e-09	1
3141592.653589793	451.35135135135135	2	0.14279966607226346	-0.9043978851243344	-4.522613065326633e-10	1
3141592.653589793	1467.1171171171172	1	-1.1582639581416914	-0.6822650712341469	-9.346733668341709e-10	0
3141592.653589793	1358.1081081081081	1	-1.4755965494133876	1.0630641807601826	3.7185929648241215e-10	2
3141592.653589793	520.7207207207207	3	-1.0630641807601826	-0.9995976625058433	5.728643216080402e-10	1
3141592.653589793	2913.963963963964	3	0.3649324799624507	0.39666573908962044	-1.5075376884422123e-10	0
3141592.653589793	1838.7387387387387	1	1.443863290286218	1.475596549413388	-8.542713567839198e-10	2
3141592.653589793	1888.2882882882882	2	0.7139983303613167	0.7139983303613167	1.1959798994974876e-09	0
3141592.653589793	2165.765765765766	2	1.475596549413388	-0.5235987755982987	-8.743718592964824e-10	0
3141592.653589793	1318.4684684684685	1	1.2217304763960306	-0.11106640694509373	3.5175879396984926e-10	2
3141592.653589793	783.3333333333334	1	-1.1265306990145216	0.42839899821678995	4.321608040201004e-10	0
3141592.653589793	827.927927927928	3	-0.2062661843266025	1.1582639581416916	-1.909547738693468e-10	2
3141592.653589793	976.5765765765766	1	0.42839899821678995	1.539063067667727	-1.3065326633165835e-10	2
3141592.653589793	2864.4144144144143	3	1.0630641807601826	-0.5870652938526381	6.934673366834171e-10	0
3141592.653589793	1496.8468468468468	2	-1.0630641807601826	0.07933314781792422	9.045226130653257e-11	0
3141592.653589793	1501.8018018018017	3	1.539063067667727	1.3169302537775396	-3.115577889447237e-10	0
3141592.653589793	1650.4504504504505	2	1.5707963267948966	-1.3803967720318788	-2.3115577889447236e-10	1
3141592.653589793	1729.7297297297298	2	-0.42839899821678995	0.04759988869075449	-1.3969849246231156e-09	1
3141592.653589793	1377.9279279279278	2	-1.4121300311590483	-1.3169302537775396	1.7587939698492463e-09	2
3141592.653589793	1769.3693693693695	3	0.17453292519943298	-0.9678644033786736	1.1557788944723618e-09	0
3141592.653589793	961.7117117117117	2	-1.3803967720318788	1.443863290286218	1.2562814070351758e-09	1
3141592.653589793	1407.6576576576576	1	-0.8726646259971648	0.04759988869075449	-8.944723618090453e-10	0
3141592.653589793	327.47747747747746	3	1.443863290286218	1.126530699014522	-1.477386934673367e-09	0
3141592.653589793	2438.288288288288	1	-0.7139983303613165	-0.9995976625058433	-1.7185929648241208e-09	1
3141592.653589793	699.0990990990991	2	-0.079333147817924	-0.4918655164711292	1.115577889447236e-09	0
3141592.653589793	1898.1981981981983	3	-1.348663512904709	0.5870652938526382	-1.4572864321608043e-09	1
3141592.653589793	2235.135135135135	1	-0.23799944345377222	0.2062661843266027	-1.3768844221105527e-09	2
3141592.653589793	1506.7567567567567	2	-0.9043978851243344	0.4601322573439597	9.748743718592967e-10	1
3141592.653589793	1541.4414414414414	3	1.031330921633013	-0.936131144251504	5.326633165829144e-10	1
3141592.653589793	1704.954954954955	2	0.7774648486156561	-1.4755965494133876	1.4170854271356785e-09	0
3141592.653589793	892.3423423423424	2	0.5553320347254687	-0.936131144251504	-1.4572864321608043e-09	0
3141592.653589793	1145.045045045045	2	-1.2534637355232003	0.6187985529798077	-9.748743718592967e-10	2
3141592.653589793	1526.5765765765766	3	0.07933314781792422	-1.0630641807601826	-4.723618090452262e-10	2
3141592.653589793	1125.2252252252251	1	0.4601322573439597	0.9043978851243346	-8.14070351758794e-10	2
3141592.653589793	1541.4414414414414	1	0.2062661843266027	0.26973270258094195	-1.2562814070351758e-09	0
3141592.653589793	917.1171171171171	1	-1.0947974398873521	-1.3169302537775396	-8.542713567839198e-10	2
3141592.653589793	1194.5945945945946	2	-0.936131144251504	-0.8726646259971648	-1.708542713567839e-10	2
3141592.653589793	936.936936936937	1	-0.6822650712341469	1.5707963267948966	-1.4572864321608043e-09	2
3141592.653589793	1942.7927927927929	3	1.0630641807601826	-0.079333147817924	1.1055276381909546e-10	0
3141592.653589793	1368.018018018018	1	0.2062661843266027	-0.26973270258094173	-1.5075376884422123e-10	2
3141592.653589793	2631.5315315315315	2	-0.8726646259971648	-0.9678644033786736	1.6984924623115577e-09	0
3141592.653589793	728.8288288288288	3	-0.015866629563584755	0.3649324799624507	-1.899497487437186e-09	2
3141592.653589793	2998.198198198198	3	0.5553320347254687	-0.079333147817924	-1.9798994974874372e-09	2
3141592.653589793	1818.918918918919	2	0.9043978851243346	-0.6822650712341469	-1.939698492462312e-09	1
3141592.653589793	2299.5495495495497	1	-0.5870652938526381	1.3169302537775396	-7.537688442211055e-10	0
3141592.653589793	2150.900900900901	3	0.5870652938526382	-1.443863290286218	3.316582914572864e-10	0
3141592.653589793	471.1711711711712	2	-0.8409313668699951	-1.2534637355232003	-1.7386934673366834e-09	0
3141592.653589793	1382.882882882883	2	1.2534637355232006	-1.2851969946503699	8.542713567839198e-10	0
3141592.653589793	585.1351351351351	2	0.8409313668699951	-0.9678644033786736	-5.125628140703517e-10	2
3141592.653589793	713.9639639639639	2	-0.047599888690754266	0.14279966607226346	-9.045226130653257e-11	1
3141592.653589793	1105.4054054054054	2	0.3649324799624507	-1.1265306990145216	-8.542713567839198e-10	1
3141592.653589793	1531.5315315315315	3	-0.6187985529798077	-0.6187985529798077	-1.6381909547738694e-09	1
3141592.653589793	679.2792792792793	2	-0.9995976625058433	1.4121300311590486	6.532663316582913e-10	1
3141592.653589793	2468.018018018018	2	1.443863290286218	0.7457315894884862	-1.035175879396985e-09	0
3141592.653589793	1888.2882882882882	3	-1.0313309216330129	-1.2534637355232003	1.909547738693466e-10	2
3141592.653589793	679.2792792792793	1	1.348663512904709	-0.4918655164711292	-1.7587939698492463e-09	2
3141592.653589793	3191.4414414414414	3	-0.9995976625058433	0.17453292519943298	-7.939698492462313e-10	0
3141592.653589793	1789.1891891891892	1	-1.2851969946503699	-1.1265306990145216	1.8592964824120607e-09	0
3141592.653589793	1481.981981981982	2	-1.5073298085405573	-0.7774648486156558	7.035175879396969e-11	0
3141592.653589793	728.8288288288288	3	0.04759988869075449	-1.2851969946503699	-1.4371859296482414e-09	1
3141592.653589793	1333.3333333333333	2	-0.8091981077428254	-0.23799944345377222	-1.0552763819095478e-09	1
3141592.653589793	1244.144144144144	1	1.031330921633013	0.6187985529798077	-3.5175879396984926e-10	2
3141592.653589793	2646.3963963963965	1	0.015866629563584977	1.380396772031879	-1.2964824120603016e-09	2
3141592.653589793	1224.3243243243244	3	1.475596549413388	-0.7457315894884862	-4.522613065326633e-10	2
3141592.653589793	1199.5495495495495	2	-0.14279966607226324	-1.5390630676677268	-1.4371859296482414e-09	0
3141592.653589793	1863.5135135135135	2	0.8091981077428256	0.5870652938526382	-1.5577889447236183e-09	1
3141592.653589793	1283.7837837837837	2	-0.6187985529798077	-0.5553320347254684	-3.316582914572866e-10	1
3141592.653589793	842.7927927927929	2	0.7457315894884862	0.9678644033786736	1.4170854271356785e-09	2
3141592.653589793	1883.3333333333333	2	-0.9995976625058433	-1.0630641807601826	3.316582914572864e-10	2
3141592.653589793	2235.135135135135	1	1.031330921633013	1.1582639581416916	-5.326633165829146e-10	2
3141592.653589793	1630.6306306306305	2	-0.9678644033786736	0.42839899821678995	-5.527638190954775e-10	1
3141592.653589793	2185.5855855855857	1	-1.4121300311590483	0.04759988869075449	1.5075376884422123e-10	2
3141592.653589793	2071.6216216216217	1	-1.5707963267948966	0.39666573908962044	1.5577889447236183e-09	2
3141592.653589793	2591.891891891892	1	0.42839899821678995	-0.3966657390896202	-4.522613065326633e-10	0
3141592.653589793	2398.6486486486488	2	0.8726646259971647	-0.14279966607226324	-3.316582914572866e-10	0
3141592.653589793	2279.7297297297296	2	0.7139983303613167	1.28519699465037	8.14070351758794e-10	2
3141592.653589793	1055.855855855856	3	-0.5870652938526381	0.5235987755982991	1.035175879396985e-09	0
3141592.653589793	1239.1891891891892	2	1.5073298085405575	-0.23799944345377222	-3.115577889447237e-10	0
3141592.653589793	3018.018018018018	1	0.11106640694509373	-1.1582639581416914	7.336683417085429e-10	0
3141592.653589793	1219.3693693693695	3	1.380396772031879	0.9995976625058436	-4.321608040201006e-10	0
3141592.653589793	2344.1441441441443	1	-0.5870652938526381	-0.3649324799624507	1.909547738693466e-10	1
3141592.653589793	738.7387387387388	1	-1.5390630676677268	1.4121300311590486	-1.1959798994974876e-09	2
3141592.653589793	1660.3603603603603	2	1.189997217268861	0.8091981077428256	-1.0552763819095478e-09	2
3141592.653589793	3350.0	2	0.5553320347254687	-0.8409313668699951	-1.4974874371859296e-09	2
3141592.653589793	2775.225225225225	3	-0.936131144251504	0.17453292519943298	1.2964824120603016e-09	2
3141592.653589793	1100.4504504504505	3	0.17453292519943298	-1.3169302537775396	-1.7386934673366834e-09	1
3141592.653589793	1318.4684684684685	1	0.8726646259971647	1.348663512904709	9.045226130653257e-11	2
3141592.653589793	1397.7477477477478	1	-0.9043978851243344	-1.189997217268861	1.1557788944723618e-09	1
3141592.653589793	1075.6756756756756	3	0.7457315894884862	-1.3803967720318788	1.7185929648241205e-09	2
3141592.653589793	3097.2972972972975	1	0.6822650712341471	-0.30146596170811146	1.0753768844221107e-09	0
3141592.653589793	1194.5945945945946	1	-0.333199220835281	-1.1582639581416914	9.346733668341709e-10	1
3141592.653589793	1011.2612612612612	2	-0.23799944345377222	1.3169302537775396	-6.934673366834171e-10	1
3141592.653589793	2482.8828828828828	3	-0.11106640694509373	0.30146596170811146	1.5175879396984925e-09	2
3141592.653589793	1595.945945945946	3	-0.5870652938526381	-0.5235987755982987	7.1356783919598e-10	2
3141592.653589793	803.1531531531532	1	0.8091981077428256	-0.6505318121069773	-4.522613065326633e-10	2
3141592.653589793	2289.6396396396394	3	-0.14279966607226324	0.7774648486156561	-1.8592964824120603e-09	2
3141592.653589793	3488.738738738739	2	0.7457315894884862	-1.5707963267948966	1.1557788944723618e-09	1
3141592.653589793	2953.6036036036035	2	-0.17453292519943298	0.04759988869075449	2.3115577889447236e-10	0
3141592.653589793	1972.5225225225224	2	-0.8726646259971648	0.14279966607226346	1.3567839195979898e-09	0
3141592.653589793	2131.0810810810813	2	-0.8409313668699951	-0.333199220835281	1.2562814070351758e-09	0
3141592.653589793	2557.2072072072074	3	-1.189997217268861	-0.11106640694509373	-3.7185929648241215e-10	2
3141592.653589793	1789.1891891891892	2	1.189997217268861	1.539063067667727	-1.3065326633165835e-10	0
3141592.653589793	976.5765765765766	3	-0.8726646259971648	0.6505318121069776	1.336683417085427e-09	2
3141592.653589793	1863.5135135135135	1	1.348663512904709	-1.348663512904709	6.934673366834171e-10	2
3141592.653589793	1977.4774774774776	2	1.0947974398873521	1.5707963267948966	1.8391959798994979e-09	1
3141592.653589793	2472.972972972973	2	-0.936131144251504	1.0630641807601826	-1.7386934673366834e-09	2
3141592.653589793	1298.6486486486488	1	-1.4121300311590483	-0.2062661843266025	1.7587939698492463e-09	1
3141592.653589793	1268.918918918919	2	-0.42839899821678995	-0.8726646259971648	-2.914572864321608e-10	1
3141592.653589793	1254.054054054054	1	0.5235987755982991	-0.17453292519943298	-8.341708542713569e-10	2
3141592.653589793	2626.5765765765764	2	0.9995976625058436	-0.5235987755982987	-6.733668341708544e-10	2
3141592.653589793	1036.036036036036	2	1.2534637355232006	-0.6822650712341469	-9.547738693467338e-10	0
3141592.653589793	2418.4684684684685	2	-0.015866629563584755	1.443863290286218	-1.8391959798994977e-09	0
3141592.653589793	1080.6306306306305	1	1.2217304763960306	0.7774648486156561	3.9195979899497504e-10	2
3141592.653589793	1957.6576576576576	2	-0.2062661843266025	0.5870652938526382	-1.5577889447236183e-09	2
3141592.653589793	367.1171171171171	3	0.04759988869075449	1.126530699014522	1.5979899497487436e-09	2
3141592.653589793	1769.3693693693695	1	0.5235987755982991	-0.9995976625058433	1.3165829145728645e-09	0
3141592.653589793	1789.1891891891892	3	0.9043978851243346	-0.23799944345377222	-2e-09	0
3141592.653589793	1050.900900900901	2	1.539063067667727	1.539063067667727	-4.924623115577891e-10	1
3141592.653589793	3221.1711711711714	2	-0.6505318121069773	0.8409313668699951	2.7135678391959813e-10	0
3141592.653589793	877.4774774774775	3	1.5707963267948966	-1.443863290286218	8.14070351758794e-10	0
3141592.653589793	1481.981981981982	2	-0.7774648486156558	-1.3169302537775396	-1.7788944723618092e-09	1
3141592.653589793	367.1171171171171	1	0.23799944345377222	-0.9995976625058433	8.743718592964822e-10	2
3141592.653589793	1858.5585585585586	2	-0.23799944345377222	-0.4918655164711292	1.0954773869346736e-09	1
3141592.653589793	1957.6576576576576	2	0.7139983303613167	-0.4918655164711292	7.035175879396969e-11	0
3141592.653589793	1595.945945945946	1	-1.0947974398873521	1.126530699014522	2.7135678391959813e-10	1
3141592.653589793	629.7297297297297	1	0.4601322573439597	-0.7139983303613165	1.708542713567837e-10	2
3141592.653589793	203.6036036036036	3	-0.9043978851243344	1.1582639581416916	1.879396984924623e-09	1
3141592.653589793	1675.2252252252251	1	-0.936131144251504	0.30146596170811146	-6.13065326633166e-10	1
3141592.653589793	2552.252252252252	1	-1.1265306990145216	-1.5390630676677268	7.939698492462311e-10	0
3141592.653589793	1972.5225225225224	2	-0.3966657390896202	-1.0630641807601826	1.9195979899497486e-09	2
3141592.653589793	2240.09009009009	3	1.5073298085405575	-0.9678644033786736	-1.7185929648241208e-09	0
3141592.653589793	1680.1801801801803	3	0.9361311442515041	0.17453292519943298	-1.4974874371859296e-09	0
3141592.653589793	2175.675675675676	3	-1.2851969946503699	-1.0947974398873521	-6.331658291457286e-10	2
3141592.653589793	2354.054054054054	2	-1.2217304763960306	0.5235987755982991	-1.5075376884422123e-10	0
3141592.653589793	1120.2702702702702	1	-0.9043978851243344	0.8726646259971647	8.341708542713569e-10	0
3141592.653589793	2819.8198198198197	1	-0.8091981077428254	-0.936131144251504	5.527638190954773e-10	1
3141592.653589793	956.7567567567568	1	-1.0947974398873521	0.6822650712341471	2.914572864321606e-10	0
3141592.653589793	758.5585585585586	3	-0.079333147817924	-0.6187985529798077	9.748743718592967e-10	0
3141592.653589793	1977.4774774774776	1	-0.079333147817924	0.9995976625058436	-1.1758793969849247e-09	1
3141592.653589793	2368.9189189189187	3	0.9361311442515041	-0.14279966607226324	6.331658291457284e-10	2
3141592.653589793	1278.8288288288288	3	-1.3169302537775396	-1.443863290286218	-1.7788944723618092e-09	0
3141592.653589793	917.1171171171171	1	0.5235987755982991	1.443863290286218	4.723618090452262e-10	2
3141592.653589793	2690.990990990991	3	-0.8091981077428254	0.015866629563584977	7.939698492462311e-10	0
3141592.653589793	307.65765765765764	3	-0.3966657390896202	0.7774648486156561	-1.7587939698492463e-09	0
3141592.653589793	2022.0720720720722	3	0.3649324799624507	-0.6822650712341469	-1.6180904522613065e-09	2
3141592.653589793	2329.2792792792793	3	0.6822650712341471	1.126530699014522	-6.733668341708544e-10	1
3141592.653589793	1769.3693693693695	3	0.6505318121069776	-0.5235987755982987	-1.2160804020100505e-09	1
3141592.653589793	763.5135135135135	1	-1.2851969946503699	-0.14279966607226324	-1.9798994974874372e-09	1
3141592.653589793	1685.1351351351352	1	0.7774648486156561	0.9995976625058436	1.5175879396984925e-09	2
3141592.653589793	2497.747747747748	2	0.04759988869075449	-0.9678644033786736	-6.532663316582915e-10	0
3141592.653589793	1794.144144144144	2	1.2534637355232006	0.8409313668699951	-1.8592964824120603e-09	1
3141592.653589793	2433.3333333333335	2	1.0630641807601826	-0.30146596170811146	1.015075376884422e-09	1
3141592.653589793	1794.144144144144	3	-0.6187985529798077	0.015866629563584977	-1.0753768844221107e-09	2
3141592.653589793	1219.3693693693695	1	-1.189997217268861	1.2217304763960306	4.723618090452262e-10	2
3141592.653589793	2012.162162162162	2	0.5870652938526382	0.2062661843266027	-6.532663316582915e-10	0
3141592.653589793	1026.126126126126	1	-0.936131144251504	-0.333199220835281	1.1959798994974876e-09	0
3141592.653589793	1110.3603603603603	3	0.42839899821678995	-1.5073298085405573	-7.336683417085429e-10	1
3141592.653589793	1764.4144144144145	1	-0.14279966607226324	1.031330921633013	5.728643216080402e-10	2
3141592.653589793	2329.2792792792793	3	-0.7457315894884862	-0.5870652938526381	-8.944723618090453e-10	0
3141592.653589793	892.3423423423424	3	0.8726646259971647	-0.047599888690754266	-2.914572864321608e-10	2
3141592.653589793	1204.5045045045044	1	1.348663512904709	0.8409313668699951	1.9195979899497486e-09	1
3141592.653589793	367.1171171171171	1	1.28519699465037	-0.42839899821678995	5.527638190954773e-10	0
3141592.653589793	669.3693693693693	2	-1.189997217268861	1.1582639581416916	1.9597989949748744e-09	2
3141592.653589793	2487.837837837838	1	-1.3169302537775396	0.9361311442515041	6.331658291457284e-10	0
3141592.653589793	2577.027027027027	2	0.6505318121069776	-1.4121300311590483	-1.5075376884422123e-10	1
3141592.653589793	1660.3603603603603	2	0.5870652938526382	-0.079333147817924	-2.5125628140703525e-10	1
3141592.653589793	1110.3603603603603	2	1.0947974398873521	-0.5235987755982987	-1.7587939698492463e-09	0
3141592.653589793	2061.711711711712	2	0.39666573908962044	-0.17453292519943298	5.02512562814068e-11	0
3141592.653589793	1268.918918918919	1	0.4601322573439597	0.42839899821678995	1.0954773869346736e-09	0
3141592.653589793	2225.225225225225	3	0.9995976625058436	0.30146596170811146	-8.14070351758794e-10	2
3141592.653589793	411.7117117117117	2	-1.4755965494133876	0.07933314781792422	6.331658291457284e-10	1
3141592.653589793	2240.09009009009	2	-0.6505318121069773	0.4601322573439597	-6.331658291457286e-10	2
3141592.653589793	1125.2252252252251	2	1.3169302537775396	-1.2851969946503699	-2e-09	2
3141592.653589793	2487.837837837838	2	0.5235987755982991	0.4601322573439597	-1.7587939698492463e-09	1
3141592.653589793	1427.4774774774776	1	-1.1265306990145216	1.539063067667727	1.6582914572864323e-09	0
3141592.653589793	1838.7387387387387	3	0.23799944345377222	0.4601322573439597	1.9597989949748744e-09	2
3141592.653589793	2601.801801801802	2	0.17453292519943298	-0.079333147817924	-6.13065326633166e-10	0
3141592.653589793	3097.2972972972975	3	1.031330921633013	0.9361311442515041	-1.7788944723618092e-09	2
3141592.653589793	1704.954954954955	3	1.2534637355232006	-0.7774648486156558	-2.5125628140703525e-10	0
3141592.653589793	2591.891891891892	1	0.23799944345377222	0.8091981077428256	-1.7788944723618092e-09	1
3141592.653589793	1412.6126126126126	1	1.0947974398873521	-0.42839899821678995	-3.5175879396984926e-10	0
3141592.653589793	1263.963963963964	2	0.3649324799624507	-0.5553320347254684	-1.3768844221105527e-09	0
3141592.653589793	2081.5315315315315	1	1.348663512904709	-1.2851969946503699	-8.944723618090453e-10	1
3141592.653589793	1249.099099099099	3	1.0947974398873521	0.7774648486156561	1.9798994974874372e-09	0
3141592.653589793	595.0450450450451	1	-0.047599888690754266	0.2062661843266027	7.939698492462311e-10	2
3141592.653589793	1026.126126126126	2	-0.6187985529798077	-0.42839899821678995	3.316582914572864e-10	1
3141592.653589793	2220.2702702702704	1	-1.1265306990145216	-0.11106640694509373	-1.3366834170854274e-09	0
3141592.653589793	748.6486486486486	2	-1.5073298085405573	-0.23799944345377222	1.2763819095477387e-09	1
3141592.653589793	2418.4684684684685	2	0.5235987755982991	-0.5553320347254684	1.9798994974874372e-09	1
3141592.653589793	1268.918918918919	1	-0.333199220835281	0.14279966607226346	-1.6984924623115579e-09	0
3141592.653589793	530.6306306306305	1	1.475596549413388	0.6505318121069776	-5.326633165829146e-10	2
3141592.653589793	2537.387387387387	2	1.443863290286218	0.9995976625058436	1.6582914572864323e-09	0
3141592.653589793	818.018018018018	3	0.11106640694509373	0.14279966607226346	1.015075376884422e-09	0
3141592.653589793	3131.981981981982	1	0.4601322573439597	0.7774648486156561	-1.1356783919597991e-09	2
3141592.653589793	2329.2792792792793	1	0.7774648486156561	-1.1582639581416914	-1.2763819095477387e-09	2
3141592.653589793	1105.4054054054054	2	0.23799944345377222	0.11106640694509373	-1.2160804020100505e-09	2
3141592.653589793	951.8018018018018	1	-0.30146596170811146	-0.8409313668699951	1.035175879396985e-09	0
3141592.653589793	1799.099099099099	3	-0.7457315894884862	0.9043978851243346	-7.1356783919598e-10	0
3141592.653589793	1427.4774774774776	3	-0.17453292519943298	-0.46013225734395946	-8.944723618090453e-10	1
3141592.653589793	2086.4864864864867	1	-0.42839899821678995	0.6187985529798077	1.708542713567837e-10	2
3141592.653589793	2700.900900900901	2	1.3169302537775396	0.4601322573439597	8.743718592964822e-10	2
3141592.653589793	2527.4774774774774	2	1.2217304763960306	-0.6505318121069773	1.5376884422110554e-09	0
