timestep,r_collision,z_collision,vr_collision,vz_collision
2348,-2.97978418397623e-07,1.4179943677585277e-05,75.75163221513105,-2386.3355135788324
2349,-2.9790266676540785e-07,1.4177557342071698e-05,75.75163221513105,-2386.3355135788324
2350,-2.978269151331927e-07,1.4175171006558119e-05,75.75163221513105,-2386.3355135788324
2351,-2.9775116350097754e-07,1.417278467104454e-05,75.75163221513105,-2386.3355135788324
2352,-2.976754118687624e-07,1.417039833553096e-05,75.75163221513105,-2386.3355135788324
2353,-2.9759966023654724e-07,1.4168012000017381e-05,75.75163221513105,-2386.3355135788324
2354,-2.975239086043321e-07,1.4165625664503802e-05,75.75163221513105,-2386.3355135788324
2355,-2.9744815697211694e-07,1.4163239328990223e-05,75.75163221513105,-2386.3355135788324
2356,-2.973724053399018e-07,1.4160852993476644e-05,75.75163221513105,-2386.3355135788324
2357,-2.9729665370768663e-07,1.4158466657963064e-05,75.75163221513105,-2386.3355135788324
2358,-2.972209020754715e-07,1.4156080322449485e-05,75.75163221513105,-2386.3355135788324
2359,-2.9714515044325633e-07,1.4153693986935906e-05,75.75163221513105,-2386.3355135788324
2360,-2.970693988110412e-07,1.4151307651422327e-05,75.75163221513105,-2386.3355135788324
2361,-2.9699364717882603e-07,1.4148921315908747e-05,75.75163221513105,-2386.3355135788324
2362,-2.969178955466109e-07,1.4146534980395168e-05,75.75163221513105,-2386.3355135788324
2363,-2.968421439143957e-07,1.4144148644881589e-05,75.75163221513105,-2386.3355135788324
2364,-2.967663922821806e-07,1.414176230936801e-05,75.75163221513105,-2386.3355135788324
2365,-2.966906406499654e-07,1.413937597385443e-05,75.75163221513105,-2386.3355135788324
2366,-2.9661488901775027e-07,1.4136989638340851e-05,75.75163221513105,-2386.3355135788324
2367,-2.965391373855351e-07,1.4134603302827272e-05,75.75163221513105,-2386.3355135788324
2368,-2.9646338575331997e-07,1.4132216967313693e-05,75.75163221513105,-2386.3355135788324
2369,-2.963876341211048e-07,1.4129830631800114e-05,75.75163221513105,-2386.3355135788324
2370,-2.9631188248888966e-07,1.4127444296286535e-05,75.75163221513105,-2386.3355135788324
2371,-2.962361308566745e-07,1.4125057960772955e-05,75.75163221513105,-2386.3355135788324
2372,-2.9616037922445936e-07,1.4122671625259376e-05,75.75163221513105,-2386.3355135788324
2373,-2.960846275922442e-07,1.4120285289745797e-05,75.75163221513105,-2386.3355135788324
2374,-2.9600887596002906e-07,1.4117898954232218e-05,75.75163221513105,-2386.3355135788324
2375,-2.959331243278139e-07,1.4115512618718638e-05,75.75163221513105,-2386.3355135788324
2376,-2.9585737269559876e-07,1.411312628320506e-05,75.75163221513105,-2386.3355135788324
2377,-2.957816210633836e-07,1.411073994769148e-05,75.75163221513105,-2386.3355135788324
2378,-2.9570586943116845e-07,1.41083536121779e-05,75.75163221513105,-2386.3355135788324
2379,-2.956301177989533e-07,1.4105967276664322e-05,75.75163221513105,-2386.3355135788324
2380,-2.9555436616673815e-07,1.4103580941150742e-05,75.75163221513105,-2386.3355135788324
2381,-2.95478614534523e-07,1.4101194605637163e-05,75.75163221513105,-2386.3355135788324
2382,-2.9540286290230785e-07,1.4098808270123584e-05,75.75163221513105,-2386.3355135788324
2383,-2.953271112700927e-07,1.4096421934610005e-05,75.75163221513105,-2386.3355135788324
2384,-2.9525135963787754e-07,1.4094035599096426e-05,75.75163221513105,-2386.3355135788324
2385,-2.951756080056624e-07,1.4091649263582846e-05,75.75163221513105,-2386.3355135788324
2386,-2.9509985637344724e-07,1.4089262928069267e-05,75.75163221513105,-2386.3355135788324
2387,-2.950241047412321e-07,1.4086876592555688e-05,75.75163221513105,-2386.3355135788324
2388,-2.9494835310901694e-07,1.4084490257042109e-05,75.75163221513105,-2386.3355135788324
2389,-2.948726014768018e-07,1.408210392152853e-05,75.75163221513105,-2386.3355135788324
2390,-2.9479684984458663e-07,1.407971758601495e-05,75.75163221513105,-2386.3355135788324
2391,-2.947210982123715e-07,1.4077331250501371e-05,75.75163221513105,-2386.3355135788324
2392,-2.9464534658015633e-07,1.4074944914987792e-05,75.75163221513105,-2386.3355135788324
2393,-2.945695949479412e-07,1.4072558579474213e-05,75.75163221513105,-2386.3355135788324
2394,-2.9449384331572603e-07,1.4070172243960633e-05,75.75163221513105,-2386.3355135788324
2395,-2.944180916835109e-07,1.4067785908447054e-05,75.75163221513105,-2386.3355135788324
2396,-2.943423400512957e-07,1.4065399572933475e-05,75.75163221513105,-2386.3355135788324
2397,-2.942665884190806e-07,1.4063013237419896e-05,75.75163221513105,-2386.3355135788324
2398,-2.941908367868654e-07,1.4060626901906317e-05,75.75163221513105,-2386.3355135788324
2399,-2.9411508515465027e-07,1.4058240566392737e-05,75.75163221513105,-2386.3355135788324
2400,-2.940393335224351e-07,1.4055854230879158e-05,75.75163221513105,-2386.3355135788324
2401,-2.9396358189021997e-07,1.4053467895365579e-05,75.75163221513105,-2386.3355135788324
2402,-2.938878302580048e-07,1.4051081559852e-05,75.75163221513105,-2386.3355135788324
2403,-2.9381207862578966e-07,1.404869522433842e-05,75.75163221513105,-2386.3355135788324
2404,-2.937363269935745e-07,1.4046308888824841e-05,75.75163221513105,-2386.3355135788324
2405,-2.9366057536135936e-07,1.4043922553311262e-05,75.75163221513105,-2386.3355135788324
2406,-2.935848237291442e-07,1.4041536217797683e-05,75.75163221513105,-2386.3355135788324
2407,-2.9350907209692906e-07,1.4039149882284104e-05,75.75163221513105,-2386.3355135788324
2408,-2.934333204647139e-07,1.4036763546770524e-05,75.75163221513105,-2386.3355135788324
2409,-2.9335756883249876e-07,1.4034377211256945e-05,75.75163221513105,-2386.3355135788324
2410,-2.932818172002836e-07,1.4031990875743366e-05,75.75163221513105,-2386.3355135788324
2411,-2.9320606556806845e-07,1.4029604540229787e-05,75.75163221513105,-2386.3355135788324
2412,-2.931303139358533e-07,1.4027218204716208e-05,75.75163221513105,-2386.3355135788324
2413,-2.9305456230363815e-07,1.4024831869202628e-05,75.75163221513105,-2386.3355135788324
2414,-2.92978810671423e-07,1.4022445533689049e-05,75.75163221513105,-2386.3355135788324
2415,-2.9290305903920785e-07,1.402005919817547e-05,75.75163221513105,-2386.3355135788324
2416,-2.928273074069927e-07,1.401767286266189e-05,75.75163221513105,-2386.3355135788324
2417,-2.9275155577477754e-07,1.4015286527148311e-05,75.75163221513105,-2386.3355135788324
2418,-2.926758041425624e-07,1.4012900191634732e-05,75.75163221513105,-2386.3355135788324
2419,-2.9260005251034724e-07,1.4010513856121153e-05,75.75163221513105,-2386.3355135788324
2420,-2.925243008781321e-07,1.4008127520607574e-05,75.75163221513105,-2386.3355135788324
2421,-2.9244854924591694e-07,1.4005741185093995e-05,75.75163221513105,-2386.3355135788324
2422,-2.923727976137018e-07,1.4003354849580415e-05,75.75163221513105,-2386.3355135788324
2423,-2.9229704598148663e-07,1.4000968514066836e-05,75.75163221513105,-2386.3355135788324
2424,-2.922212943492715e-07,1.3998582178553257e-05,75.75163221513105,-2386.3355135788324
2425,-2.9214554271705633e-07,1.3996195843039678e-05,75.75163221513105,-2386.3355135788324
2426,-2.920697910848412e-07,1.3993809507526099e-05,75.75163221513105,-2386.3355135788324
2427,-2.9199403945262603e-07,1.399142317201252e-05,75.75163221513105,-2386.3355135788324
2428,-2.919182878204109e-07,1.398903683649894e-05,75.75163221513105,-2386.3355135788324
2429,-2.918425361881957e-07,1.3986650500985361e-05,75.75163221513105,-2386.3355135788324
2430,-2.9176678455598057e-07,1.3984264165471782e-05,75.75163221513105,-2386.3355135788324
2431,-2.916910329237654e-07,1.3981877829958202e-05,75.75163221513105,-2386.3355135788324
2432,-2.9161528129155027e-07,1.3979491494444623e-05,75.75163221513105,-2386.3355135788324
2433,-2.915395296593351e-07,1.3977105158931044e-05,75.75163221513105,-2386.3355135788324
2434,-2.9146377802711997e-07,1.3974718823417465e-05,75.75163221513105,-2386.3355135788324
2435,-2.913880263949048e-07,1.3972332487903886e-05,75.75163221513105,-2386.3355135788324
2436,-2.9131227476268966e-07,1.3969946152390306e-05,75.75163221513105,-2386.3355135788324
2437,-2.912365231304745e-07,1.3967559816876727e-05,75.75163221513105,-2386.3355135788324
2438,-2.9116077149825936e-07,1.3965173481363148e-05,75.75163221513105,-2386.3355135788324
2439,-2.910850198660442e-07,1.3962787145849569e-05,75.75163221513105,-2386.3355135788324
2440,-2.9100926823382906e-07,1.396040081033599e-05,75.75163221513105,-2386.3355135788324
2441,-2.909335166016139e-07,1.395801447482241e-05,75.75163221513105,-2386.3355135788324
2442,-2.9085776496939876e-07,1.3955628139308831e-05,75.75163221513105,-2386.3355135788324
2443,-2.907820133371836e-07,1.3953241803795252e-05,75.75163221513105,-2386.3355135788324
2444,-2.9070626170496845e-07,1.3950855468281673e-05,75.75163221513105,-2386.3355135788324
2445,-2.906305100727533e-07,1.3948469132768093e-05,75.75163221513105,-2386.3355135788324
2446,-2.9055475844053815e-07,1.3946082797254514e-05,75.75163221513105,-2386.3355135788324
2447,-2.90479006808323e-07,1.3943696461740935e-05,75.75163221513105,-2386.3355135788324
2448,-2.9040325517610785e-07,1.3941310126227356e-05,75.75163221513105,-2386.3355135788324
2449,-2.903275035438927e-07,1.3938923790713777e-05,75.75163221513105,-2386.3355135788324
2450,-2.9025175191167754e-07,1.3936537455200197e-05,75.75163221513105,-2386.3355135788324
2451,-2.901760002794624e-07,1.3934151119686618e-05,75.75163221513105,-2386.3355135788324
2452,-2.9010024864724724e-07,1.3931764784173039e-05,75.75163221513105,-2386.3355135788324
2453,-2.900244970150321e-07,1.392937844865946e-05,75.75163221513105,-2386.3355135788324
2454,-2.8994874538281694e-07,1.392699211314588e-05,75.75163221513105,-2386.3355135788324
2455,-2.898729937506018e-07,1.3924605777632301e-05,75.75163221513105,-2386.3355135788324
2456,-2.8979724211838663e-07,1.3922219442118722e-05,75.75163221513105,-2386.3355135788324
2457,-2.897214904861715e-07,1.3919833106605143e-05,75.75163221513105,-2386.3355135788324
2458,-2.8964573885395633e-07,1.3917446771091564e-05,75.75163221513105,-2386.3355135788324
2459,-2.895699872217412e-07,1.3915060435577984e-05,75.75163221513105,-2386.3355135788324
2460,-2.8949423558952603e-07,1.3912674100064405e-05,75.75163221513105,-2386.3355135788324
2461,-2.894184839573109e-07,1.3910287764550826e-05,75.75163221513105,-2386.3355135788324
2462,-2.893427323250957e-07,1.3907901429037247e-05,75.75163221513105,-2386.3355135788324
2463,-2.8926698069288057e-07,1.3905515093523668e-05,75.75163221513105,-2386.3355135788324
2464,-2.891912290606654e-07,1.3903128758010088e-05,75.75163221513105,-2386.3355135788324
2465,-2.8911547742845027e-07,1.390074242249651e-05,75.75163221513105,-2386.3355135788324
2466,-2.890397257962351e-07,1.389835608698293e-05,75.75163221513105,-2386.3355135788324
2467,-2.8896397416401997e-07,1.389596975146935e-05,75.75163221513105,-2386.3355135788324
2468,-2.888882225318048e-07,1.3893583415955772e-05,75.75163221513105,-2386.3355135788324
2469,-2.8881247089958966e-07,1.3891197080442192e-05,75.75163221513105,-2386.3355135788324
2470,-2.887367192673745e-07,1.3888810744928613e-05,75.75163221513105,-2386.3355135788324
2471,-2.8866096763515936e-07,1.3886424409415034e-05,75.75163221513105,-2386.3355135788324
2472,-2.885852160029442e-07,1.3884038073901455e-05,75.75163221513105,-2386.3355135788324
2473,-2.8850946437072906e-07,1.3881651738387876e-05,75.75163221513105,-2386.3355135788324
2474,-2.884337127385139e-07,1.3879265402874296e-05,75.75163221513105,-2386.3355135788324
2475,-2.8835796110629875e-07,1.3876879067360717e-05,75.75163221513105,-2386.3355135788324
2476,-2.882822094740836e-07,1.3874492731847138e-05,75.75163221513105,-2386.3355135788324
2477,-2.8820645784186845e-07,1.3872106396333559e-05,75.75163221513105,-2386.3355135788324
2478,-2.881307062096533e-07,1.386972006081998e-05,75.75163221513105,-2386.3355135788324
2479,-2.8805495457743815e-07,1.38673337253064e-05,75.75163221513105,-2386.3355135788324
2480,-2.87979202945223e-07,1.3864947389792821e-05,75.75163221513105,-2386.3355135788324
2481,-2.8790345131300785e-07,1.3862561054279242e-05,75.75163221513105,-2386.3355135788324
2482,-2.878276996807927e-07,1.3860174718765663e-05,75.75163221513105,-2386.3355135788324
2483,-2.8775194804857754e-07,1.3857788383252083e-05,75.75163221513105,-2386.3355135788324
2484,-2.876761964163624e-07,1.3855402047738504e-05,75.75163221513105,-2386.3355135788324
2485,-2.8760044478414724e-07,1.3853015712224925e-05,75.75163221513105,-2386.3355135788324
2486,-2.875246931519321e-07,1.3850629376711346e-05,75.75163221513105,-2386.3355135788324
2487,-2.8744894151971694e-07,1.3848243041197767e-05,75.75163221513105,-2386.3355135788324
2488,-2.873731898875018e-07,1.3845856705684187e-05,75.75163221513105,-2386.3355135788324
2489,-2.8729743825528663e-07,1.3843470370170608e-05,75.75163221513105,-2386.3355135788324
2490,-2.872216866230715e-07,1.3841084034657029e-05,75.75163221513105,-2386.3355135788324
2491,-2.8714593499085633e-07,1.383869769914345e-05,75.75163221513105,-2386.3355135788324
2492,-2.870701833586412e-07,1.383631136362987e-05,75.75163221513105,-2386.3355135788324
2493,-2.8699443172642603e-07,1.3833925028116291e-05,75.75163221513105,-2386.3355135788324
2494,-2.869186800942109e-07,1.3831538692602712e-05,75.75163221513105,-2386.3355135788324
2495,-2.868429284619957e-07,1.3829152357089133e-05,75.75163221513105,-2386.3355135788324
2496,-2.8676717682978057e-07,1.3826766021575554e-05,75.75163221513105,-2386.3355135788324
2497,-2.866914251975654e-07,1.3824379686061974e-05,75.75163221513105,-2386.3355135788324
2498,-2.8661567356535027e-07,1.3821993350548395e-05,75.75163221513105,-2386.3355135788324
2499,-2.865399219331351e-07,1.3819607015034816e-05,75.75163221513105,-2386.3355135788324
2500,-2.8646417030091997e-07,1.3817220679521237e-05,75.75163221513105,-2386.3355135788324
2501,-2.863884186687048e-07,1.3814834344007658e-05,75.75163221513105,-2386.3355135788324
2502,-2.8631266703648966e-07,1.3812448008494078e-05,75.75163221513105,-2386.3355135788324
2503,-2.862369154042745e-07,1.3810061672980499e-05,75.75163221513105,-2386.3355135788324
2504,-2.8616116377205936e-07,1.380767533746692e-05,75.75163221513105,-2386.3355135788324
2505,-2.860854121398442e-07,1.380528900195334e-05,75.75163221513105,-2386.3355135788324
2506,-2.8600966050762906e-07,1.3802902666439761e-05,75.75163221513105,-2386.3355135788324
2507,-2.859339088754139e-07,1.3800516330926182e-05,75.75163221513105,-2386.3355135788324
2508,-2.8585815724319875e-07,1.3798129995412603e-05,75.75163221513105,-2386.3355135788324
2509,-2.857824056109836e-07,1.3795743659899024e-05,75.75163221513105,-2386.3355135788324
2510,-2.8570665397876845e-07,1.3793357324385445e-05,75.75163221513105,-2386.3355135788324
2511,-2.856309023465533e-07,1.3790970988871865e-05,75.75163221513105,-2386.3355135788324
2512,-2.8555515071433815e-07,1.3788584653358286e-05,75.75163221513105,-2386.3355135788324
2513,-2.85479399082123e-07,1.3786198317844707e-05,75.75163221513105,-2386.3355135788324
2514,-2.8540364744990785e-07,1.3783811982331128e-05,75.75163221513105,-2386.3355135788324
2515,-2.853278958176927e-07,1.3781425646817549e-05,75.75163221513105,-2386.3355135788324
2516,-2.8525214418547754e-07,1.377903931130397e-05,75.75163221513105,-2386.3355135788324
2517,-2.851763925532624e-07,1.377665297579039e-05,75.75163221513105,-2386.3355135788324
2518,-2.8510064092104724e-07,1.3774266640276811e-05,75.75163221513105,-2386.3355135788324
2519,-2.850248892888321e-07,1.3771880304763232e-05,75.75163221513105,-2386.3355135788324
2520,-2.8494913765661694e-07,1.3769493969249652e-05,75.75163221513105,-2386.3355135788324
2521,-2.848733860244018e-07,1.3767107633736073e-05,75.75163221513105,-2386.3355135788324
2522,-2.8479763439218663e-07,1.3764721298222494e-05,75.75163221513105,-2386.3355135788324
2523,-2.847218827599715e-07,1.3762334962708915e-05,75.75163221513105,-2386.3355135788324
2524,-2.8464613112775633e-07,1.3759948627195336e-05,75.75163221513105,-2386.3355135788324
2525,-2.845703794955412e-07,1.3757562291681756e-05,75.75163221513105,-2386.3355135788324
2526,-2.8449462786332603e-07,1.3755175956168177e-05,75.75163221513105,-2386.3355135788324
2527,-2.844188762311109e-07,1.3752789620654598e-05,75.75163221513105,-2386.3355135788324
2528,-2.843431245988957e-07,1.3750403285141019e-05,75.75163221513105,-2386.3355135788324
2529,-2.8426737296668057e-07,1.374801694962744e-05,75.75163221513105,-2386.3355135788324
2530,-2.841916213344654e-07,1.374563061411386e-05,75.75163221513105,-2386.3355135788324
2531,-2.8411586970225027e-07,1.3743244278600281e-05,75.75163221513105,-2386.3355135788324
2532,-2.840401180700351e-07,1.3740857943086702e-05,75.75163221513105,-2386.3355135788324
2533,-2.8396436643781997e-07,1.3738471607573123e-05,75.75163221513105,-2386.3355135788324
2534,-2.838886148056048e-07,1.3736085272059543e-05,75.75163221513105,-2386.3355135788324
2535,-2.8381286317338966e-07,1.3733698936545964e-05,75.75163221513105,-2386.3355135788324
2536,-2.837371115411745e-07,1.3731312601032385e-05,75.75163221513105,-2386.3355135788324
2537,-2.8366135990895936e-07,1.3728926265518806e-05,75.75163221513105,-2386.3355135788324
2538,-2.835856082767442e-07,1.3726539930005227e-05,75.75163221513105,-2386.3355135788324
2539,-2.8350985664452906e-07,1.3724153594491647e-05,75.75163221513105,-2386.3355135788324
2540,-2.834341050123139e-07,1.3721767258978068e-05,75.75163221513105,-2386.3355135788324
2541,-2.8335835338009875e-07,1.3719380923464489e-05,75.75163221513105,-2386.3355135788324
2542,-2.832826017478836e-07,1.371699458795091e-05,75.75163221513105,-2386.3355135788324
2543,-2.8320685011566845e-07,1.371460825243733e-05,75.75163221513105,-2386.3355135788324
2544,-2.831310984834533e-07,1.3712221916923751e-05,75.75163221513105,-2386.3355135788324
2545,-2.8305534685123815e-07,1.3709835581410172e-05,75.75163221513105,-2386.3355135788324
2546,-2.82979595219023e-07,1.3707449245896593e-05,75.75163221513105,-2386.3355135788324
2547,-2.8290384358680785e-07,1.3705062910383014e-05,75.75163221513105,-2386.3355135788324
2548,-2.828280919545927e-07,1.3702676574869434e-05,75.75163221513105,-2386.3355135788324
2549,-2.8275234032237754e-07,1.3700290239355855e-05,75.75163221513105,-2386.3355135788324
2550,-2.826765886901624e-07,1.3697903903842276e-05,75.75163221513105,-2386.3355135788324
2551,-2.8260083705794724e-07,1.3695517568328697e-05,75.75163221513105,-2386.3355135788324
2552,-2.825250854257321e-07,1.3693131232815118e-05,75.75163221513105,-2386.3355135788324
2553,-2.8244933379351694e-07,1.3690744897301538e-05,75.75163221513105,-2386.3355135788324
2554,-2.823735821613018e-07,1.368835856178796e-05,75.75163221513105,-2386.3355135788324
2555,-2.8229783052908663e-07,1.368597222627438e-05,75.75163221513105,-2386.3355135788324
2556,-2.822220788968715e-07,1.36835858907608e-05,75.75163221513105,-2386.3355135788324
2557,-2.8214632726465633e-07,1.3681199555247222e-05,75.75163221513105,-2386.3355135788324
2558,-2.820705756324412e-07,1.3678813219733642e-05,75.75163221513105,-2386.3355135788324
2559,-2.8199482400022603e-07,1.3676426884220063e-05,75.75163221513105,-2386.3355135788324
2560,-2.819190723680109e-07,1.3674040548706484e-05,75.75163221513105,-2386.3355135788324
2561,-2.818433207357957e-07,1.3671654213192905e-05,75.75163221513105,-2386.3355135788324
2562,-2.8176756910358057e-07,1.3669267877679325e-05,75.75163221513105,-2386.3355135788324
2563,-2.816918174713654e-07,1.3666881542165746e-05,75.75163221513105,-2386.3355135788324
2564,-2.8161606583915027e-07,1.3664495206652167e-05,75.75163221513105,-2386.3355135788324
2565,-2.815403142069351e-07,1.3662108871138588e-05,75.75163221513105,-2386.3355135788324
2566,-2.8146456257471997e-07,1.3659722535625009e-05,75.75163221513105,-2386.3355135788324
2567,-2.813888109425048e-07,1.365733620011143e-05,75.75163221513105,-2386.3355135788324
2568,-2.8131305931028966e-07,1.365494986459785e-05,75.75163221513105,-2386.3355135788324
2569,-2.812373076780745e-07,1.3652563529084271e-05,75.75163221513105,-2386.3355135788324
2570,-2.8116155604585936e-07,1.3650177193570692e-05,75.75163221513105,-2386.3355135788324
2571,-2.810858044136442e-07,1.3647790858057113e-05,75.75163221513105,-2386.3355135788324
2572,-2.8101005278142906e-07,1.3645404522543533e-05,75.75163221513105,-2386.3355135788324
2573,-2.809343011492139e-07,1.3643018187029954e-05,75.75163221513105,-2386.3355135788324
2574,-2.8085854951699875e-07,1.3640631851516375e-05,75.75163221513105,-2386.3355135788324
2575,-2.807827978847836e-07,1.3638245516002796e-05,75.75163221513105,-2386.3355135788324
2576,-2.8070704625256845e-07,1.3635859180489216e-05,75.75163221513105,-2386.3355135788324
2577,-2.806312946203533e-07,1.3633472844975637e-05,75.75163221513105,-2386.3355135788324
2578,-2.8055554298813815e-07,1.3631086509462058e-05,75.75163221513105,-2386.3355135788324
2579,-2.80479791355923e-07,1.3628700173948479e-05,75.75163221513105,-2386.3355135788324
2580,-2.8040403972370785e-07,1.36263138384349e-05,75.75163221513105,-2386.3355135788324
2581,-2.803282880914927e-07,1.362392750292132e-05,75.75163221513105,-2386.3355135788324
2582,-2.8025253645927754e-07,1.3621541167407741e-05,75.75163221513105,-2386.3355135788324
2583,-2.801767848270624e-07,1.3619154831894162e-05,75.75163221513105,-2386.3355135788324
2584,-2.8010103319484724e-07,1.3616768496380583e-05,75.75163221513105,-2386.3355135788324
2585,-2.800252815626321e-07,1.3614382160867004e-05,75.75163221513105,-2386.3355135788324
2586,-2.7994952993041694e-07,1.3611995825353424e-05,75.75163221513105,-2386.3355135788324
2587,-2.798737782982018e-07,1.3609609489839845e-05,75.75163221513105,-2386.3355135788324
2588,-2.7979802666598663e-07,1.3607223154326266e-05,75.75163221513105,-2386.3355135788324
2589,-2.797222750337715e-07,1.3604836818812687e-05,75.75163221513105,-2386.3355135788324
2590,-2.7964652340155633e-07,1.3602450483299108e-05,75.75163221513105,-2386.3355135788324
2591,-2.795707717693412e-07,1.3600064147785528e-05,75.75163221513105,-2386.3355135788324
2592,-2.7949502013712603e-07,1.3597677812271949e-05,75.75163221513105,-2386.3355135788324
2593,-2.794192685049109e-07,1.359529147675837e-05,75.75163221513105,-2386.3355135788324
2594,-2.793435168726957e-07,1.359290514124479e-05,75.75163221513105,-2386.3355135788324
2595,-2.7926776524048057e-07,1.3590518805731211e-05,75.75163221513105,-2386.3355135788324
2596,-2.791920136082654e-07,1.3588132470217632e-05,75.75163221513105,-2386.3355135788324
2597,-2.7911626197605027e-07,1.3585746134704053e-05,75.75163221513105,-2386.3355135788324
2598,-2.790405103438351e-07,1.3583359799190474e-05,75.75163221513105,-2386.3355135788324
2599,-2.7896475871161997e-07,1.3580973463676895e-05,75.75163221513105,-2386.3355135788324
2600,-2.788890070794048e-07,1.3578587128163315e-05,75.75163221513105,-2386.3355135788324
2601,-2.7881325544718966e-07,1.3576200792649736e-05,75.75163221513105,-2386.3355135788324
2602,-2.787375038149745e-07,1.3573814457136157e-05,75.75163221513105,-2386.3355135788324
2603,-2.7866175218275936e-07,1.3571428121622578e-05,75.75163221513105,-2386.3355135788324
2604,-2.785860005505442e-07,1.3569041786108999e-05,75.75163221513105,-2386.3355135788324
2605,-2.7851024891832906e-07,1.356665545059542e-05,75.75163221513105,-2386.3355135788324
2606,-2.784344972861139e-07,1.356426911508184e-05,75.75163221513105,-2386.3355135788324
2607,-2.7835874565389875e-07,1.3561882779568261e-05,75.75163221513105,-2386.3355135788324
2608,-2.782829940216836e-07,1.3559496444054682e-05,75.75163221513105,-2386.3355135788324
2609,-2.7820724238946845e-07,1.3557110108541102e-05,75.75163221513105,-2386.3355135788324
2610,-2.781314907572533e-07,1.3554723773027523e-05,75.75163221513105,-2386.3355135788324
2611,-2.7805573912503815e-07,1.3552337437513944e-05,75.75163221513105,-2386.3355135788324
2612,-2.77979987492823e-07,1.3549951102000365e-05,75.75163221513105,-2386.3355135788324
2613,-2.7790423586060785e-07,1.3547564766486786e-05,75.75163221513105,-2386.3355135788324
2614,-2.778284842283927e-07,1.3545178430973206e-05,75.75163221513105,-2386.3355135788324
2615,-2.7775273259617754e-07,1.3542792095459627e-05,75.75163221513105,-2386.3355135788324
2616,-2.776769809639624e-07,1.3540405759946048e-05,75.75163221513105,-2386.3355135788324
2617,-2.7760122933174724e-07,1.3538019424432469e-05,75.75163221513105,-2386.3355135788324
2618,-2.775254776995321e-07,1.353563308891889e-05,75.75163221513105,-2386.3355135788324
2619,-2.7744972606731694e-07,1.353324675340531e-05,75.75163221513105,-2386.3355135788324
2620,-2.773739744351018e-07,1.3530860417891731e-05,75.75163221513105,-2386.3355135788324
2621,-2.7729822280288663e-07,1.3528474082378152e-05,75.75163221513105,-2386.3355135788324
2622,-2.772224711706715e-07,1.3526087746864573e-05,75.75163221513105,-2386.3355135788324
2623,-2.7714671953845633e-07,1.3523701411350993e-05,75.75163221513105,-2386.3355135788324
2624,-2.770709679062412e-07,1.3521315075837414e-05,75.75163221513105,-2386.3355135788324
2625,-2.7699521627402603e-07,1.3518928740323835e-05,75.75163221513105,-2386.3355135788324
2626,-2.769194646418109e-07,1.3516542404810256e-05,75.75163221513105,-2386.3355135788324
2627,-2.768437130095957e-07,1.3514156069296677e-05,75.75163221513105,-2386.3355135788324
2628,-2.7676796137738057e-07,1.3511769733783097e-05,75.75163221513105,-2386.3355135788324
2629,-2.766922097451654e-07,1.3509383398269518e-05,75.75163221513105,-2386.3355135788324
2630,-2.7661645811295027e-07,1.3506997062755939e-05,75.75163221513105,-2386.3355135788324
2631,-2.765407064807351e-07,1.350461072724236e-05,75.75163221513105,-2386.3355135788324
2632,-2.7646495484851997e-07,1.350222439172878e-05,75.75163221513105,-2386.3355135788324
2633,-2.763892032163048e-07,1.3499838056215201e-05,75.75163221513105,-2386.3355135788324
2634,-2.7631345158408966e-07,1.3497451720701622e-05,75.75163221513105,-2386.3355135788324
2635,-2.762376999518745e-07,1.3495065385188043e-05,75.75163221513105,-2386.3355135788324
2636,-2.7616194831965936e-07,1.3492679049674464e-05,75.75163221513105,-2386.3355135788324
2637,-2.760861966874442e-07,1.3490292714160884e-05,75.75163221513105,-2386.3355135788324
2638,-2.7601044505522906e-07,1.3487906378647305e-05,75.75163221513105,-2386.3355135788324
2639,-2.759346934230139e-07,1.3485520043133726e-05,75.75163221513105,-2386.3355135788324
2640,-2.7585894179079875e-07,1.3483133707620147e-05,75.75163221513105,-2386.3355135788324
2641,-2.757831901585836e-07,1.3480747372106568e-05,75.75163221513105,-2386.3355135788324
2642,-2.7570743852636845e-07,1.3478361036592988e-05,75.75163221513105,-2386.3355135788324
2643,-2.756316868941533e-07,1.347597470107941e-05,75.75163221513105,-2386.3355135788324
2644,-2.7555593526193815e-07,1.347358836556583e-05,75.75163221513105,-2386.3355135788324
2645,-2.75480183629723e-07,1.347120203005225e-05,75.75163221513105,-2386.3355135788324
2646,-2.7540443199750784e-07,1.3468815694538672e-05,75.75163221513105,-2386.3355135788324
2647,-2.753286803652927e-07,1.3466429359025092e-05,75.75163221513105,-2386.3355135788324
2648,-2.7525292873307754e-07,1.3464043023511513e-05,75.75163221513105,-2386.3355135788324
2649,-2.751771771008624e-07,1.3461656687997934e-05,75.75163221513105,-2386.3355135788324
2650,-2.7510142546864724e-07,1.3459270352484355e-05,75.75163221513105,-2386.3355135788324
2651,-2.750256738364321e-07,1.3456884016970775e-05,75.75163221513105,-2386.3355135788324
2652,-2.7494992220421694e-07,1.3454497681457196e-05,75.75163221513105,-2386.3355135788324
2653,-2.748741705720018e-07,1.3452111345943617e-05,75.75163221513105,-2386.3355135788324
2654,-2.7479841893978663e-07,1.3449725010430038e-05,75.75163221513105,-2386.3355135788324
2655,-2.747226673075715e-07,1.3447338674916459e-05,75.75163221513105,-2386.3355135788324
