timestep,r_collision,z_collision,vr_collision,vz_collision
33,-4.7334344697569877e-07,1.9704310391521157e-05,75.75163221513105,-2386.3355135788324
34,-4.732676953434836e-07,1.9701924056007578e-05,75.75163221513105,-2386.3355135788324
35,-4.7319194371126847e-07,1.9699537720494e-05,75.75163221513105,-2386.3355135788324
36,-4.731161920790533e-07,1.969715138498042e-05,75.75163221513105,-2386.3355135788324
37,-4.7304044044683816e-07,1.969476504946684e-05,75.75163221513105,-2386.3355135788324
38,-4.72964688814623e-07,1.969237871395326e-05,75.75163221513105,-2386.3355135788324
39,-4.7288893718240786e-07,1.9689992378439682e-05,75.75163221513105,-2386.3355135788324
40,-4.728131855501927e-07,1.9687606042926102e-05,75.75163221513105,-2386.3355135788324
41,-4.7273743391797756e-07,1.9685219707412523e-05,75.75163221513105,-2386.3355135788324
42,-4.726616822857624e-07,1.9682833371898944e-05,75.75163221513105,-2386.3355135788324
43,-4.7258593065354725e-07,1.9680447036385365e-05,75.75163221513105,-2386.3355135788324
44,-4.725101790213321e-07,1.9678060700871786e-05,75.75163221513105,-2386.3355135788324
45,-4.7243442738911695e-07,1.9675674365358206e-05,75.75163221513105,-2386.3355135788324
46,-4.723586757569018e-07,1.9673288029844627e-05,75.75163221513105,-2386.3355135788324
47,-4.7228292412468665e-07,1.9670901694331048e-05,75.75163221513105,-2386.3355135788324
48,-4.722071724924715e-07,1.966851535881747e-05,75.75163221513105,-2386.3355135788324
49,-4.7213142086025635e-07,1.966612902330389e-05,75.75163221513105,-2386.3355135788324
50,-4.720556692280412e-07,1.966374268779031e-05,75.75163221513105,-2386.3355135788324
51,-4.7197991759582604e-07,1.966135635227673e-05,75.75163221513105,-2386.3355135788324
52,-4.719041659636109e-07,1.9658970016763152e-05,75.75163221513105,-2386.3355135788324
53,-4.7182841433139574e-07,1.9656583681249573e-05,75.75163221513105,-2386.3355135788324
54,-4.717526626991806e-07,1.9654197345735994e-05,75.75163221513105,-2386.3355135788324
55,-4.7167691106696544e-07,1.9651811010222414e-05,75.75163221513105,-2386.3355135788324
56,-4.716011594347503e-07,1.9649424674708835e-05,75.75163221513105,-2386.3355135788324
57,-4.7152540780253513e-07,1.9647038339195256e-05,75.75163221513105,-2386.3355135788324
58,-4.7144965617032e-07,1.9644652003681677e-05,75.75163221513105,-2386.3355135788324
59,-4.7137390453810483e-07,1.9642265668168097e-05,75.75163221513105,-2386.3355135788324
60,-4.712981529058897e-07,1.9639879332654518e-05,75.75163221513105,-2386.3355135788324
61,-4.7122240127367453e-07,1.963749299714094e-05,75.75163221513105,-2386.3355135788324
62,-4.711466496414594e-07,1.963510666162736e-05,75.75163221513105,-2386.3355135788324
63,-4.710708980092442e-07,1.963272032611378e-05,75.75163221513105,-2386.3355135788324
64,-4.7099514637702907e-07,1.96303339906002e-05,75.75163221513105,-2386.3355135788324
65,-4.709193947448139e-07,1.9627947655086622e-05,75.75163221513105,-2386.3355135788324
66,-4.7084364311259877e-07,1.9625561319573043e-05,75.75163221513105,-2386.3355135788324
67,-4.707678914803836e-07,1.9623174984059464e-05,75.75163221513105,-2386.3355135788324
68,-4.7069213984816847e-07,1.9620788648545885e-05,75.75163221513105,-2386.3355135788324
69,-4.706163882159533e-07,1.9618402313032305e-05,75.75163221513105,-2386.3355135788324
70,-4.7054063658373816e-07,1.9616015977518726e-05,75.75163221513105,-2386.3355135788324
71,-4.70464884951523e-07,1.9613629642005147e-05,75.75163221513105,-2386.3355135788324
72,-4.7038913331930786e-07,1.9611243306491568e-05,75.75163221513105,-2386.3355135788324
73,-4.703133816870927e-07,1.960885697097799e-05,75.75163221513105,-2386.3355135788324
74,-4.7023763005487756e-07,1.960647063546441e-05,75.75163221513105,-2386.3355135788324
75,-4.701618784226624e-07,1.960408429995083e-05,75.75163221513105,-2386.3355135788324
76,-4.7008612679044725e-07,1.960169796443725e-05,75.75163221513105,-2386.3355135788324
77,-4.700103751582321e-07,1.959931162892367e-05,75.75163221513105,-2386.3355135788324
78,-4.6993462352601695e-07,1.9596925293410092e-05,75.75163221513105,-2386.3355135788324
79,-4.698588718938018e-07,1.9594538957896513e-05,75.75163221513105,-2386.3355135788324
80,-4.6978312026158665e-07,1.9592152622382934e-05,75.75163221513105,-2386.3355135788324
81,-4.697073686293715e-07,1.9589766286869355e-05,75.75163221513105,-2386.3355135788324
82,-4.6963161699715634e-07,1.9587379951355776e-05,75.75163221513105,-2386.3355135788324
83,-4.695558653649412e-07,1.9584993615842196e-05,75.75163221513105,-2386.3355135788324
84,-4.6948011373272604e-07,1.9582607280328617e-05,75.75163221513105,-2386.3355135788324
85,-4.694043621005109e-07,1.9580220944815038e-05,75.75163221513105,-2386.3355135788324
86,-4.6932861046829574e-07,1.957783460930146e-05,75.75163221513105,-2386.3355135788324
87,-4.692528588360806e-07,1.957544827378788e-05,75.75163221513105,-2386.3355135788324
88,-4.6917710720386544e-07,1.95730619382743e-05,75.75163221513105,-2386.3355135788324
89,-4.691013555716503e-07,1.957067560276072e-05,75.75163221513105,-2386.3355135788324
90,-4.6902560393943513e-07,1.9568289267247142e-05,75.75163221513105,-2386.3355135788324
91,-4.6894985230722e-07,1.9565902931733563e-05,75.75163221513105,-2386.3355135788324
92,-4.6887410067500483e-07,1.9563516596219983e-05,75.75163221513105,-2386.3355135788324
93,-4.687983490427897e-07,1.9561130260706404e-05,75.75163221513105,-2386.3355135788324
94,-4.6872259741057453e-07,1.9558743925192825e-05,75.75163221513105,-2386.3355135788324
95,-4.686468457783594e-07,1.9556357589679246e-05,75.75163221513105,-2386.3355135788324
96,-4.685710941461442e-07,1.9553971254165667e-05,75.75163221513105,-2386.3355135788324
97,-4.6849534251392907e-07,1.9551584918652087e-05,75.75163221513105,-2386.3355135788324
98,-4.684195908817139e-07,1.9549198583138508e-05,75.75163221513105,-2386.3355135788324
99,-4.6834383924949877e-07,1.954681224762493e-05,75.75163221513105,-2386.3355135788324
100,-4.682680876172836e-07,1.954442591211135e-05,75.75163221513105,-2386.3355135788324
101,-4.6819233598506847e-07,1.954203957659777e-05,75.75163221513105,-2386.3355135788324
102,-4.681165843528533e-07,1.953965324108419e-05,75.75163221513105,-2386.3355135788324
103,-4.6804083272063816e-07,1.9537266905570612e-05,75.75163221513105,-2386.3355135788324
104,-4.67965081088423e-07,1.9534880570057033e-05,75.75163221513105,-2386.3355135788324
105,-4.6788932945620786e-07,1.9532494234543454e-05,75.75163221513105,-2386.3355135788324
106,-4.678135778239927e-07,1.9530107899029874e-05,75.75163221513105,-2386.3355135788324
107,-4.6773782619177756e-07,1.9527721563516295e-05,75.75163221513105,-2386.3355135788324
108,-4.676620745595624e-07,1.9525335228002716e-05,75.75163221513105,-2386.3355135788324
109,-4.6758632292734725e-07,1.9522948892489137e-05,75.75163221513105,-2386.3355135788324
110,-4.675105712951321e-07,1.9520562556975558e-05,75.75163221513105,-2386.3355135788324
111,-4.6743481966291695e-07,1.951817622146198e-05,75.75163221513105,-2386.3355135788324
112,-4.673590680307018e-07,1.95157898859484e-05,75.75163221513105,-2386.3355135788324
113,-4.6728331639848665e-07,1.951340355043482e-05,75.75163221513105,-2386.3355135788324
114,-4.672075647662715e-07,1.951101721492124e-05,75.75163221513105,-2386.3355135788324
115,-4.6713181313405634e-07,1.950863087940766e-05,75.75163221513105,-2386.3355135788324
116,-4.670560615018412e-07,1.9506244543894082e-05,75.75163221513105,-2386.3355135788324
117,-4.6698030986962604e-07,1.9503858208380503e-05,75.75163221513105,-2386.3355135788324
118,-4.669045582374109e-07,1.9501471872866924e-05,75.75163221513105,-2386.3355135788324
119,-4.6682880660519574e-07,1.9499085537353345e-05,75.75163221513105,-2386.3355135788324
120,-4.667530549729806e-07,1.9496699201839765e-05,75.75163221513105,-2386.3355135788324
121,-4.6667730334076544e-07,1.9494312866326186e-05,75.75163221513105,-2386.3355135788324
122,-4.666015517085503e-07,1.9491926530812607e-05,75.75163221513105,-2386.3355135788324
123,-4.6652580007633513e-07,1.9489540195299028e-05,75.75163221513105,-2386.3355135788324
124,-4.6645004844412e-07,1.948715385978545e-05,75.75163221513105,-2386.3355135788324
125,-4.6637429681190483e-07,1.948476752427187e-05,75.75163221513105,-2386.3355135788324
126,-4.662985451796897e-07,1.948238118875829e-05,75.75163221513105,-2386.3355135788324
127,-4.662227935474745e-07,1.947999485324471e-05,75.75163221513105,-2386.3355135788324
128,-4.661470419152594e-07,1.947760851773113e-05,75.75163221513105,-2386.3355135788324
129,-4.660712902830442e-07,1.9475222182217552e-05,75.75163221513105,-2386.3355135788324
130,-4.6599553865082907e-07,1.9472835846703973e-05,75.75163221513105,-2386.3355135788324
131,-4.659197870186139e-07,1.9470449511190394e-05,75.75163221513105,-2386.3355135788324
132,-4.6584403538639877e-07,1.9468063175676815e-05,75.75163221513105,-2386.3355135788324
133,-4.657682837541836e-07,1.9465676840163236e-05,75.75163221513105,-2386.3355135788324
134,-4.6569253212196847e-07,1.9463290504649656e-05,75.75163221513105,-2386.3355135788324
135,-4.656167804897533e-07,1.9460904169136077e-05,75.75163221513105,-2386.3355135788324
136,-4.6554102885753816e-07,1.9458517833622498e-05,75.75163221513105,-2386.3355135788324
137,-4.65465277225323e-07,1.945613149810892e-05,75.75163221513105,-2386.3355135788324
138,-4.6538952559310786e-07,1.945374516259534e-05,75.75163221513105,-2386.3355135788324
139,-4.653137739608927e-07,1.945135882708176e-05,75.75163221513105,-2386.3355135788324
140,-4.6523802232867756e-07,1.944897249156818e-05,75.75163221513105,-2386.3355135788324
141,-4.651622706964624e-07,1.9446586156054602e-05,75.75163221513105,-2386.3355135788324
142,-4.6508651906424725e-07,1.9444199820541023e-05,75.75163221513105,-2386.3355135788324
143,-4.650107674320321e-07,1.9441813485027443e-05,75.75163221513105,-2386.3355135788324
144,-4.6493501579981695e-07,1.9439427149513864e-05,75.75163221513105,-2386.3355135788324
145,-4.648592641676018e-07,1.9437040814000285e-05,75.75163221513105,-2386.3355135788324
146,-4.6478351253538665e-07,1.9434654478486706e-05,75.75163221513105,-2386.3355135788324
147,-4.647077609031715e-07,1.9432268142973127e-05,75.75163221513105,-2386.3355135788324
148,-4.6463200927095634e-07,1.9429881807459547e-05,75.75163221513105,-2386.3355135788324
149,-4.645562576387412e-07,1.9427495471945968e-05,75.75163221513105,-2386.3355135788324
150,-4.6448050600652604e-07,1.942510913643239e-05,75.75163221513105,-2386.3355135788324
151,-4.644047543743109e-07,1.942272280091881e-05,75.75163221513105,-2386.3355135788324
152,-4.6432900274209574e-07,1.942033646540523e-05,75.75163221513105,-2386.3355135788324
153,-4.642532511098806e-07,1.941795012989165e-05,75.75163221513105,-2386.3355135788324
154,-4.6417749947766544e-07,1.9415563794378072e-05,75.75163221513105,-2386.3355135788324
155,-4.641017478454503e-07,1.9413177458864493e-05,75.75163221513105,-2386.3355135788324
156,-4.6402599621323513e-07,1.9410791123350914e-05,75.75163221513105,-2386.3355135788324
157,-4.6395024458102e-07,1.9408404787837334e-05,75.75163221513105,-2386.3355135788324
158,-4.6387449294880483e-07,1.9406018452323755e-05,75.75163221513105,-2386.3355135788324
159,-4.637987413165897e-07,1.9403632116810176e-05,75.75163221513105,-2386.3355135788324
160,-4.637229896843745e-07,1.9401245781296597e-05,75.75163221513105,-2386.3355135788324
161,-4.636472380521594e-07,1.9398859445783018e-05,75.75163221513105,-2386.3355135788324
162,-4.635714864199442e-07,1.939647311026944e-05,75.75163221513105,-2386.3355135788324
163,-4.6349573478772907e-07,1.939408677475586e-05,75.75163221513105,-2386.3355135788324
164,-4.634199831555139e-07,1.939170043924228e-05,75.75163221513105,-2386.3355135788324
165,-4.6334423152329877e-07,1.93893141037287e-05,75.75163221513105,-2386.3355135788324
166,-4.632684798910836e-07,1.938692776821512e-05,75.75163221513105,-2386.3355135788324
167,-4.6319272825886847e-07,1.9384541432701542e-05,75.75163221513105,-2386.3355135788324
168,-4.631169766266533e-07,1.9382155097187963e-05,75.75163221513105,-2386.3355135788324
169,-4.6304122499443816e-07,1.9379768761674384e-05,75.75163221513105,-2386.3355135788324
170,-4.62965473362223e-07,1.9377382426160805e-05,75.75163221513105,-2386.3355135788324
171,-4.6288972173000786e-07,1.9374996090647225e-05,75.75163221513105,-2386.3355135788324
172,-4.628139700977927e-07,1.9372609755133646e-05,75.75163221513105,-2386.3355135788324
173,-4.6273821846557756e-07,1.9370223419620067e-05,75.75163221513105,-2386.3355135788324
174,-4.626624668333624e-07,1.9367837084106488e-05,75.75163221513105,-2386.3355135788324
175,-4.6258671520114725e-07,1.936545074859291e-05,75.75163221513105,-2386.3355135788324
176,-4.625109635689321e-07,1.936306441307933e-05,75.75163221513105,-2386.3355135788324
177,-4.6243521193671695e-07,1.936067807756575e-05,75.75163221513105,-2386.3355135788324
178,-4.623594603045018e-07,1.935829174205217e-05,75.75163221513105,-2386.3355135788324
179,-4.6228370867228665e-07,1.9355905406538592e-05,75.75163221513105,-2386.3355135788324
180,-4.622079570400715e-07,1.9353519071025013e-05,75.75163221513105,-2386.3355135788324
181,-4.6213220540785634e-07,1.9351132735511433e-05,75.75163221513105,-2386.3355135788324
182,-4.620564537756412e-07,1.9348746399997854e-05,75.75163221513105,-2386.3355135788324
183,-4.6198070214342604e-07,1.9346360064484275e-05,75.75163221513105,-2386.3355135788324
184,-4.619049505112109e-07,1.9343973728970696e-05,75.75163221513105,-2386.3355135788324
185,-4.6182919887899574e-07,1.9341587393457117e-05,75.75163221513105,-2386.3355135788324
186,-4.617534472467806e-07,1.9339201057943537e-05,75.75163221513105,-2386.3355135788324
187,-4.6167769561456544e-07,1.9336814722429958e-05,75.75163221513105,-2386.3355135788324
188,-4.616019439823503e-07,1.933442838691638e-05,75.75163221513105,-2386.3355135788324
189,-4.6152619235013513e-07,1.93320420514028e-05,75.75163221513105,-2386.3355135788324
190,-4.6145044071792e-07,1.932965571588922e-05,75.75163221513105,-2386.3355135788324
191,-4.6137468908570483e-07,1.932726938037564e-05,75.75163221513105,-2386.3355135788324
192,-4.612989374534897e-07,1.9324883044862062e-05,75.75163221513105,-2386.3355135788324
193,-4.612231858212745e-07,1.9322496709348483e-05,75.75163221513105,-2386.3355135788324
194,-4.611474341890594e-07,1.9320110373834904e-05,75.75163221513105,-2386.3355135788324
195,-4.610716825568442e-07,1.9317724038321324e-05,75.75163221513105,-2386.3355135788324
196,-4.6099593092462907e-07,1.9315337702807745e-05,75.75163221513105,-2386.3355135788324
197,-4.609201792924139e-07,1.9312951367294166e-05,75.75163221513105,-2386.3355135788324
198,-4.6084442766019877e-07,1.9310565031780587e-05,75.75163221513105,-2386.3355135788324
199,-4.607686760279836e-07,1.9308178696267008e-05,75.75163221513105,-2386.3355135788324
200,-4.6069292439576847e-07,1.9305792360753428e-05,75.75163221513105,-2386.3355135788324
201,-4.606171727635533e-07,1.930340602523985e-05,75.75163221513105,-2386.3355135788324
202,-4.6054142113133816e-07,1.930101968972627e-05,75.75163221513105,-2386.3355135788324
203,-4.60465669499123e-07,1.929863335421269e-05,75.75163221513105,-2386.3355135788324
204,-4.6038991786690786e-07,1.929624701869911e-05,75.75163221513105,-2386.3355135788324
205,-4.603141662346927e-07,1.9293860683185532e-05,75.75163221513105,-2386.3355135788324
206,-4.6023841460247756e-07,1.9291474347671953e-05,75.75163221513105,-2386.3355135788324
207,-4.601626629702624e-07,1.9289088012158374e-05,75.75163221513105,-2386.3355135788324
208,-4.6008691133804725e-07,1.9286701676644795e-05,75.75163221513105,-2386.3355135788324
209,-4.600111597058321e-07,1.9284315341131215e-05,75.75163221513105,-2386.3355135788324
210,-4.5993540807361695e-07,1.9281929005617636e-05,75.75163221513105,-2386.3355135788324
211,-4.598596564414018e-07,1.9279542670104057e-05,75.75163221513105,-2386.3355135788324
212,-4.5978390480918665e-07,1.9277156334590478e-05,75.75163221513105,-2386.3355135788324
213,-4.597081531769715e-07,1.92747699990769e-05,75.75163221513105,-2386.3355135788324
214,-4.5963240154475634e-07,1.927238366356332e-05,75.75163221513105,-2386.3355135788324
215,-4.595566499125412e-07,1.926999732804974e-05,75.75163221513105,-2386.3355135788324
216,-4.5948089828032604e-07,1.926761099253616e-05,75.75163221513105,-2386.3355135788324
217,-4.594051466481109e-07,1.926522465702258e-05,75.75163221513105,-2386.3355135788324
218,-4.5932939501589574e-07,1.9262838321509002e-05,75.75163221513105,-2386.3355135788324
219,-4.592536433836806e-07,1.9260451985995423e-05,75.75163221513105,-2386.3355135788324
220,-4.5917789175146543e-07,1.9258065650481844e-05,75.75163221513105,-2386.3355135788324
221,-4.591021401192503e-07,1.9255679314968265e-05,75.75163221513105,-2386.3355135788324
222,-4.5902638848703513e-07,1.9253292979454686e-05,75.75163221513105,-2386.3355135788324
223,-4.5895063685482e-07,1.9250906643941106e-05,75.75163221513105,-2386.3355135788324
224,-4.5887488522260483e-07,1.9248520308427527e-05,75.75163221513105,-2386.3355135788324
225,-4.587991335903897e-07,1.9246133972913948e-05,75.75163221513105,-2386.3355135788324
226,-4.587233819581745e-07,1.924374763740037e-05,75.75163221513105,-2386.3355135788324
227,-4.586476303259594e-07,1.924136130188679e-05,75.75163221513105,-2386.3355135788324
228,-4.585718786937442e-07,1.923897496637321e-05,75.75163221513105,-2386.3355135788324
229,-4.5849612706152907e-07,1.923658863085963e-05,75.75163221513105,-2386.3355135788324
230,-4.584203754293139e-07,1.9234202295346052e-05,75.75163221513105,-2386.3355135788324
231,-4.5834462379709877e-07,1.9231815959832473e-05,75.75163221513105,-2386.3355135788324
232,-4.582688721648836e-07,1.9229429624318893e-05,75.75163221513105,-2386.3355135788324
233,-4.5819312053266847e-07,1.9227043288805314e-05,75.75163221513105,-2386.3355135788324
234,-4.581173689004533e-07,1.9224656953291735e-05,75.75163221513105,-2386.3355135788324
235,-4.5804161726823816e-07,1.9222270617778156e-05,75.75163221513105,-2386.3355135788324
236,-4.57965865636023e-07,1.9219884282264577e-05,75.75163221513105,-2386.3355135788324
237,-4.5789011400380786e-07,1.9217497946750997e-05,75.75163221513105,-2386.3355135788324
238,-4.578143623715927e-07,1.9215111611237418e-05,75.75163221513105,-2386.3355135788324
239,-4.5773861073937756e-07,1.921272527572384e-05,75.75163221513105,-2386.3355135788324
240,-4.576628591071624e-07,1.921033894021026e-05,75.75163221513105,-2386.3355135788324
241,-4.5758710747494725e-07,1.920795260469668e-05,75.75163221513105,-2386.3355135788324
242,-4.575113558427321e-07,1.92055662691831e-05,75.75163221513105,-2386.3355135788324
243,-4.5743560421051695e-07,1.9203179933669522e-05,75.75163221513105,-2386.3355135788324
244,-4.573598525783018e-07,1.9200793598155943e-05,75.75163221513105,-2386.3355135788324
245,-4.5728410094608665e-07,1.9198407262642364e-05,75.75163221513105,-2386.3355135788324
246,-4.572083493138715e-07,1.9196020927128784e-05,75.75163221513105,-2386.3355135788324
247,-4.5713259768165634e-07,1.9193634591615205e-05,75.75163221513105,-2386.3355135788324
248,-4.570568460494412e-07,1.9191248256101626e-05,75.75163221513105,-2386.3355135788324
249,-4.5698109441722604e-07,1.9188861920588047e-05,75.75163221513105,-2386.3355135788324
250,-4.569053427850109e-07,1.9186475585074468e-05,75.75163221513105,-2386.3355135788324
251,-4.5682959115279574e-07,1.918408924956089e-05,75.75163221513105,-2386.3355135788324
252,-4.567538395205806e-07,1.918170291404731e-05,75.75163221513105,-2386.3355135788324
253,-4.5667808788836543e-07,1.917931657853373e-05,75.75163221513105,-2386.3355135788324
254,-4.566023362561503e-07,1.917693024302015e-05,75.75163221513105,-2386.3355135788324
255,-4.5652658462393513e-07,1.917454390750657e-05,75.75163221513105,-2386.3355135788324
256,-4.5645083299172e-07,1.9172157571992992e-05,75.75163221513105,-2386.3355135788324
257,-4.5637508135950483e-07,1.9169771236479413e-05,75.75163221513105,-2386.3355135788324
258,-4.562993297272897e-07,1.9167384900965834e-05,75.75163221513105,-2386.3355135788324
259,-4.562235780950745e-07,1.9164998565452255e-05,75.75163221513105,-2386.3355135788324
260,-4.561478264628594e-07,1.9162612229938675e-05,75.75163221513105,-2386.3355135788324
261,-4.560720748306442e-07,1.9160225894425096e-05,75.75163221513105,-2386.3355135788324
262,-4.5599632319842907e-07,1.9157839558911517e-05,75.75163221513105,-2386.3355135788324
263,-4.559205715662139e-07,1.9155453223397938e-05,75.75163221513105,-2386.3355135788324
264,-4.5584481993399877e-07,1.915306688788436e-05,75.75163221513105,-2386.3355135788324
265,-4.557690683017836e-07,1.915068055237078e-05,75.75163221513105,-2386.3355135788324
266,-4.5569331666956846e-07,1.91482942168572e-05,75.75163221513105,-2386.3355135788324
267,-4.556175650373533e-07,1.914590788134362e-05,75.75163221513105,-2386.3355135788324
268,-4.5554181340513816e-07,1.9143521545830042e-05,75.75163221513105,-2386.3355135788324
269,-4.55466061772923e-07,1.9141135210316463e-05,75.75163221513105,-2386.3355135788324
270,-4.5539031014070786e-07,1.9138748874802883e-05,75.75163221513105,-2386.3355135788324
271,-4.553145585084927e-07,1.9136362539289304e-05,75.75163221513105,-2386.3355135788324
272,-4.5523880687627756e-07,1.9133976203775725e-05,75.75163221513105,-2386.3355135788324
273,-4.551630552440624e-07,1.9131589868262146e-05,75.75163221513105,-2386.3355135788324
274,-4.5508730361184725e-07,1.9129203532748566e-05,75.75163221513105,-2386.3355135788324
275,-4.550115519796321e-07,1.9126817197234987e-05,75.75163221513105,-2386.3355135788324
276,-4.5493580034741695e-07,1.9124430861721408e-05,75.75163221513105,-2386.3355135788324
277,-4.548600487152018e-07,1.912204452620783e-05,75.75163221513105,-2386.3355135788324
278,-4.5478429708298665e-07,1.911965819069425e-05,75.75163221513105,-2386.3355135788324
279,-4.547085454507715e-07,1.911727185518067e-05,75.75163221513105,-2386.3355135788324
280,-4.5463279381855634e-07,1.911488551966709e-05,75.75163221513105,-2386.3355135788324
281,-4.545570421863412e-07,1.9112499184153512e-05,75.75163221513105,-2386.3355135788324
282,-4.5448129055412604e-07,1.9110112848639933e-05,75.75163221513105,-2386.3355135788324
283,-4.544055389219109e-07,1.9107726513126354e-05,75.75163221513105,-2386.3355135788324
284,-4.5432978728969574e-07,1.9105340177612774e-05,75.75163221513105,-2386.3355135788324
285,-4.542540356574806e-07,1.9102953842099195e-05,75.75163221513105,-2386.3355135788324
286,-4.5417828402526543e-07,1.9100567506585616e-05,75.75163221513105,-2386.3355135788324
287,-4.541025323930503e-07,1.9098181171072037e-05,75.75163221513105,-2386.3355135788324
288,-4.5402678076083513e-07,1.9095794835558457e-05,75.75163221513105,-2386.3355135788324
289,-4.5395102912862e-07,1.9093408500044878e-05,75.75163221513105,-2386.3355135788324
290,-4.5387527749640483e-07,1.90910221645313e-05,75.75163221513105,-2386.3355135788324
291,-4.537995258641897e-07,1.908863582901772e-05,75.75163221513105,-2386.3355135788324
292,-4.537237742319745e-07,1.908624949350414e-05,75.75163221513105,-2386.3355135788324
293,-4.536480225997594e-07,1.908386315799056e-05,75.75163221513105,-2386.3355135788324
294,-4.535722709675442e-07,1.9081476822476982e-05,75.75163221513105,-2386.3355135788324
295,-4.5349651933532907e-07,1.9079090486963403e-05,75.75163221513105,-2386.3355135788324
296,-4.534207677031139e-07,1.9076704151449824e-05,75.75163221513105,-2386.3355135788324
297,-4.5334501607089877e-07,1.9074317815936245e-05,75.75163221513105,-2386.3355135788324
298,-4.532692644386836e-07,1.9071931480422665e-05,75.75163221513105,-2386.3355135788324
299,-4.5319351280646846e-07,1.9069545144909086e-05,75.75163221513105,-2386.3355135788324
300,-4.531177611742533e-07,1.9067158809395507e-05,75.75163221513105,-2386.3355135788324
301,-4.5304200954203816e-07,1.9064772473881928e-05,75.75163221513105,-2386.3355135788324
302,-4.52966257909823e-07,1.906238613836835e-05,75.75163221513105,-2386.3355135788324
303,-4.5289050627760786e-07,1.905999980285477e-05,75.75163221513105,-2386.3355135788324
304,-4.528147546453927e-07,1.905761346734119e-05,75.75163221513105,-2386.3355135788324
305,-4.5273900301317756e-07,1.905522713182761e-05,75.75163221513105,-2386.3355135788324
306,-4.526632513809624e-07,1.905284079631403e-05,75.75163221513105,-2386.3355135788324
307,-4.5258749974874725e-07,1.9050454460800452e-05,75.75163221513105,-2386.3355135788324
308,-4.525117481165321e-07,1.9048068125286873e-05,75.75163221513105,-2386.3355135788324
309,-4.5243599648431695e-07,1.9045681789773294e-05,75.75163221513105,-2386.3355135788324
310,-4.523602448521018e-07,1.9043295454259715e-05,75.75163221513105,-2386.3355135788324
311,-4.5228449321988665e-07,1.9040909118746136e-05,75.75163221513105,-2386.3355135788324
312,-4.522087415876715e-07,1.9038522783232556e-05,75.75163221513105,-2386.3355135788324
313,-4.5213298995545634e-07,1.9036136447718977e-05,75.75163221513105,-2386.3355135788324
314,-4.520572383232412e-07,1.9033750112205398e-05,75.75163221513105,-2386.3355135788324
315,-4.5198148669102604e-07,1.903136377669182e-05,75.75163221513105,-2386.3355135788324
